Date,Hour,optimized_Power Transport Vehicles,optimized_Set Point,optimized_Number of Active Chillers,optimized_Standby Power Down,optimized_Active Printers,optimized_Active Coffee Machines,optimized_Number of Servers,optimized_Number of Network Switches (PoE),optimized_Number of Network Switches (Non-PoE),optimized_Number of HDDs,optimized_Number of SSDs,optimized_Compressor Energy,optimized_Technological Centers Energy,optimized_Chiller Energy,optimized_Data Center Energy,optimized_Production Energy,optimized_UTA Energy,optimized_Office Energy,optimized_Total Cost,optimized_Production Schedule,optimized_Maintenance Status,optimized_Volume Production Waste,optimized_Number of Workers,optimized_Heat Index,optimized_Efficiency Adjusted Power,optimized_Operational Presence,optimized_Fabric in Chamber,optimized_Testing Schedule,optimized_Workload,optimized_Lightbulbs Active,optimized_Active Wall Plugs,optimized_Active Computers,optimized_Price mWh
2023-06-14,6,0.0,,,,,,,,,,,26.040515897750357,17.943546235051958,0.0,0.0,0.0,0.0,0.0,0.0,0,21,1,0,17.9,0.4436905419257437,2.7426284053818133,4.367646587409675,14.381877270688182,10.45180697595537,1,1,1,97.72
2023-06-14,7,0.0,,,,,,,,,,,70.41195773922041,18.619241732226406,0.0,0.0,0.0,0.0,0.0,0.0,16,41,26,53,19.4,0.4434017849822588,3.5826038095719985,4.290712302453867,14.590393913194529,20.43641154371314,2,1,1,99.75
2023-06-14,8,0.0,,,,,,,,,,,62.55215226171756,20.99669794981551,0.0,0.0,0.0,0.0,0.0,0.0,1,22,14,0,21.0,0.4437715088190415,3.130313551227884,3.3153543205620473,11.875732784707663,15.562039535777686,1,0,1,85.0
2023-06-14,9,0.0,,,,,,,,,,,53.73802296517152,27.57849989190188,0.0,0.0,0.0,0.0,0.0,0.0,21,26,13,48,22.6,0.4442242634687139,3.449407420244172,6.338851916708693,13.498627143508523,16.08976070031667,2,2,1,69.0
2023-06-14,10,0.0,,,,,,,,,,,56.17391665986799,28.329276360761316,0.0,0.0,0.0,0.0,0.0,0.0,47,19,21,39,24.1,0.444245237645215,3.9169651480542855,9.231473841025515,11.539668557838374,20.083563297321195,3,5,2,66.17
2023-06-14,11,0.0,,,,,,,,,,,43.39227751381758,28.55450939955793,0.0,0.0,0.0,0.0,0.0,0.0,15,9,2,0,25.38,0.4441675896189617,2.5978166786547177,6.163374076056322,10.980787199248692,11.700935183731128,2,3,1,72.87
2023-06-14,12,0.0,,,,,,,,,,,53.788370168426255,27.92886291913912,0.0,0.0,0.0,0.0,0.0,0.0,28,42,15,0,26.37,0.4441392135854679,5.231851328465863,7.04699239642917,17.56240524005026,16.865077550277,3,3,2,75.71
2023-06-14,13,0.0,,,,,,,,,,,53.08523982294056,28.17286493835089,0.0,0.0,0.0,0.0,0.0,0.0,39,0,14,91,27.47,0.4440751696508773,2.40448916230958,8.803608674799488,5.5169070683328085,17.745394215086854,2,5,1,67.99
2023-06-14,14,0.0,,,,,,,,,,,52.38210947745486,28.41686695756266,0.0,0.0,0.0,0.0,0.0,0.0,19,38,9,5,27.68,0.4440696370835169,2.125197004204413,5.571232929783616,15.700498792590391,13.17196697231664,1,2,2,67.77
2023-06-14,15,0.0,,,,,,,,,,,51.678979131969164,28.66086897677443,0.0,0.0,0.0,0.0,0.0,0.0,55,17,20,123,27.47,0.4440896793404862,4.324678512312231,9.873611064518684,10.338348901679684,18.30709204863586,3,5,1,72.57
2023-06-14,16,0.0,,,,,,,,,,,50.97584878648347,28.904870995986204,0.0,0.0,0.0,0.0,0.0,0.0,55,16,19,1,26.37,0.4440973965043155,3.9666411079011814,9.761930684315216,9.83795156877584,17.503224405033436,2,4,1,72.57
2023-06-14,17,0.0,,,,,,,,,,,53.98921618975846,27.077983101664575,0.0,0.0,0.0,0.0,0.0,0.0,25,30,14,146,25.38,0.4441021540719691,3.870234492442031,6.123560831151352,13.60075706153842,15.276966404942296,3,3,2,71.22
2023-06-14,18,0.0,,,,,,,,,,,52.156088327652945,27.05295736813883,0.0,0.0,0.0,0.0,0.0,0.0,21,8,15,0,24.1,0.4441036721215249,3.890449436060462,5.3457185334514,7.462215209351651,15.213626618752318,4,3,1,75.92
2023-06-14,19,0.0,,,,,,,,,,,55.39546324910305,28.429379867325437,0.0,0.0,0.0,0.0,0.0,0.0,33,12,17,155,22.6,0.4440999839994433,3.300586422684776,7.61107030133036,9.86688618763364,18.05130165927468,3,4,1,97.79
2023-06-14,20,0.0,,,,,,,,,,,55.52101067777419,27.903836733512417,0.0,0.0,0.0,0.0,0.0,0.0,27,20,24,66,21.0,0.4440982731969339,2.4099380217722577,5.637273497640969,9.518878460951589,18.881600160771303,1,1,0,102.37
2023-06-14,21,0.0,,,,,,,,,,,53.88877933039492,30.731759164810413,0.0,0.0,0.0,0.0,0.0,0.0,17,31,20,88,19.4,0.4440980947436787,3.2928613426520235,4.149790917975688,11.634828198643742,15.66027446898423,2,1,1,114.69
2023-06-14,22,0.0,,,,,,,,,,,44.04515517517106,27.503422863337303,0.0,0.0,0.0,0.0,0.0,0.0,41,11,22,0,17.9,0.4440981018039145,2.60516581870058,8.515677388370037,9.619840138586444,20.27331337691758,1,3,1,114.21
2023-06-14,23,0.0,,,,,,,,,,,54.642114516024265,30.906940193752412,0.0,0.0,0.0,0.0,0.0,0.0,29,35,12,77,16.62,0.444098564248629,3.90913202637061,7.958905601587903,17.237548477022305,17.210733548225406,2,3,1,105.0
2023-06-15,0,0.0,,,,,,,,,,,54.21522223909729,30.256267784927815,0.0,0.0,0.0,0.0,0.0,0.0,18,46,0,146,17.24,0.7144953170391666,1.817311063582464,6.2252959629796605,18.865859586293595,0.9041687860734866,0,1,1,107.12
2023-06-15,1,0.0,,,,,,,,,,,58.65991952330764,29.08005224392205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16.54,0.7467475378174417,0.585203545530474,0.2897747914398523,0.0,0.2389129432561356,0,0,0,102.77
2023-06-15,2,0.0,,,,,,,,,,,18.40655762247292,26.02689700970492,0.0,0.0,0.0,0.0,0.0,0.0,0,17,13,0,16.3,0.7416336444501026,1.1104371452497976,0.457935521259424,8.14630269437906,10.848436837781056,1,0,1,100.62
2023-06-15,3,0.0,,,,,,,,,,,13.494469003970956,22.495737573669224,0.0,0.0,0.0,0.0,0.0,0.0,11,21,3,1,16.54,0.7083282609564385,1.7694486550094486,3.3360126203541967,10.271061814233716,4.636096761266223,2,2,2,100.38
2023-06-15,4,0.0,,,,,,,,,,,13.327473832181916,21.27883045651823,0.0,0.0,0.0,0.0,0.0,0.0,3,15,5,0,17.24,0.7097477812149573,2.3102773800727485,4.5427638473710115,12.021971601879338,10.651934027325767,1,1,1,100.37
2023-06-15,5,0.0,,,,,,,,,,,16.487737083090487,18.56344759525174,0.0,0.0,0.0,0.0,0.0,0.0,6,2,13,21,18.35,0.7158317440171155,2.0801155115381285,5.847756246829362,9.952752576811958,16.899677765621938,0,1,0,98.5
2023-06-15,6,0.0,,,,,,,,,,,15.088286085747391,16.63774137686156,0.0,0.0,0.0,0.0,0.0,0.0,22,7,4,1,19.8,0.7138635417509978,3.697011116993263,9.153199566388198,13.425743506877518,13.73107128371934,1,2,0,104.67
2023-06-15,7,0.0,,,,,,,,,,,15.53808377685984,17.653170154017225,0.0,0.0,0.0,0.0,0.0,0.0,35,17,13,10,21.49,0.7180322764027546,3.6312587630805457,8.191701967745157,10.856804297373824,13.380230050211493,1,2,0,110.0
2023-06-15,8,0.0,,,,,,,,,,,14.750201362870904,15.894063615274336,0.0,0.0,0.0,0.0,0.0,0.0,47,24,8,6,23.3,0.7188424913817111,2.932237787367966,9.997362637925248,12.581376913751976,10.316037740471758,1,3,1,107.12
2023-06-15,9,0.0,,,,,,,,,,,13.45629470431158,15.375582499937462,0.0,0.0,0.0,0.0,0.0,0.0,7,4,11,112,25.11,0.7173219411025936,3.019708832651041,5.313322610033972,9.507505910039637,15.102464296586874,2,2,1,105.2
2023-06-15,10,0.0,,,,,,,,,,,43.66150320471427,17.60301000138533,0.0,0.0,0.0,0.0,0.0,0.0,22,24,16,33,26.96,0.7172011284753306,3.722283081492141,6.600416549498762,13.797805580294328,16.195512280486497,3,3,2,103.3
2023-06-15,11,0.0,,,,,,,,,,,46.45035122750544,21.40050084853796,0.0,0.0,0.0,0.0,0.0,0.0,33,5,8,49,28.28,0.7170520161377576,2.0744857349784187,8.776304603427164,8.554050821738318,11.743803588538336,1,4,1,98.02
2023-06-15,12,0.0,,,,,,,,,,,47.490603628738654,24.71115118954243,0.0,0.0,0.0,0.0,0.0,0.0,31,23,7,0,29.51,0.7168009908040474,2.153773386104453,8.10804056943065,13.590300007030711,10.329636392733423,1,3,1,92.24
2023-06-15,13,0.0,,,,,,,,,,,46.849212404303735,26.845224723203437,0.0,0.0,0.0,0.0,0.0,0.0,42,6,26,25,30.39,0.7170346158722049,2.738091833323549,10.190330190258576,9.216737890544692,23.536455056002723,2,4,1,90.0
2023-06-15,14,0.0,,,,,,,,,,,40.458924336650995,26.95216093360425,0.0,0.0,0.0,0.0,0.0,0.0,31,28,12,0,30.57,0.7171302247550718,3.173661474518317,7.916811952959408,14.752214956951438,13.120875278002146,2,3,1,90.0
2023-06-15,15,0.0,,,,,,,,,,,47.34796980052761,25.600361417296128,0.0,0.0,0.0,0.0,0.0,0.0,45,12,6,48,30.26,0.7171109700698977,3.675490302702152,10.688455985743309,11.234475056489288,10.849895920048484,2,5,1,92.01
2023-06-15,16,0.0,,,,,,,,,,,46.59882230619396,25.198870094201343,0.0,0.0,0.0,0.0,0.0,0.0,26,23,13,0,29.4,0.7171299143253018,4.79302098381364,8.101252578984838,15.060740233593624,16.124543505156478,3,3,1,95.0
2023-06-15,17,0.0,,,,,,,,,,,48.02533444633529,25.106130072172377,0.0,0.0,0.0,0.0,0.0,0.0,41,41,13,82,28.2,0.7171112726778567,4.261143513112913,9.264615958106944,18.41362906079465,13.469833288565985,3,4,2,99.01
2023-06-15,18,0.0,,,,,,,,,,,41.50904079611492,27.1715319306794,0.0,0.0,0.0,0.0,0.0,0.0,13,37,1,0,26.91,0.7170868423350495,3.297466857599713,6.545129288066901,20.397478446940752,9.593020663811377,2,3,3,100.0
2023-06-15,19,0.0,,,,,,,,,,,44.42727380398899,25.708843915522717,0.0,0.0,0.0,0.0,0.0,0.0,19,0,12,81,25.11,0.7170913101996654,3.429633157031968,7.22767298810826,4.309498576261827,15.566904589132529,2,3,0,103.57
2023-06-15,20,0.0,,,,,,,,,,,46.58084654070039,27.357911229778036,0.0,0.0,0.0,0.0,0.0,0.0,29,7,3,137,23.3,0.7170935544213817,2.4391579320668213,8.89534935588645,10.74794573760851,10.302011938823638,0,3,0,109.55
2023-06-15,21,0.0,,,,,,,,,,,40.72830275283699,26.639311812532988,0.0,0.0,0.0,0.0,0.0,0.0,43,19,20,30,21.49,0.7170946243715532,3.3682627052717686,10.248339463154828,12.7580288895344,19.443788675140855,1,3,1,142.1
2023-06-15,22,0.0,,,,,,,,,,,31.03165389169184,26.034400821246635,0.0,0.0,0.0,0.0,0.0,0.0,26,22,11,98,19.8,0.71709799832854,3.120042441629008,8.527099126382023,15.798257600680133,15.3890989715703,1,3,1,146.8
2023-06-15,23,0.0,,,,,,,,,,,51.79285222405039,24.71062615120036,0.0,0.0,0.0,0.0,0.0,0.0,11,0,4,60,18.35,0.7170979153532808,3.4744065399300954,6.436617001169642,6.577691911909842,11.545106220641925,1,2,0,118.68
2023-06-16,0,0.0,,,,,,,,,,,53.87021868779274,26.568531772900226,0.0,0.0,0.0,0.0,0.0,0.0,27,0,5,0,20.08,0.5500599137553933,1.3894285275628633,5.883382622105385,3.2924225180860516,7.14053072936021,0,2,0,126.16
2023-06-16,1,0.0,,,,,,,,,,,37.08977894093655,26.3828798389751,0.0,0.0,0.0,0.0,0.0,0.0,0,10,9,19,19.42,0.5148285853139564,0.9095791176621488,0.0,2.0490718357547775,4.978028988069129,1,0,1,122.98
2023-06-16,2,0.0,,,,,,,,,,,12.818571094303826,23.572763262257595,0.0,0.0,0.0,0.0,0.0,0.0,0,7,6,37,19.2,0.5169480101824974,1.4291698832833997,0.0,0.3615004519854776,1.074299326533083,2,0,1,122.98
2023-06-16,3,0.0,,,,,,,,,,,11.34115367921448,19.225889082123956,0.0,0.0,0.0,0.0,0.0,0.0,14,10,15,40,19.42,0.5537949732467945,0.0,1.3768501897945753,1.566517661849005,8.525312827126486,2,3,1,122.98
2023-06-16,4,0.0,,,,,,,,,,,12.559059276552128,16.9550997468732,0.0,0.0,0.0,0.0,0.0,0.0,10,15,13,27,20.08,0.5470536756101131,0.4296261850686145,0.0666074362281499,1.814660629481319,5.211474099767171,2,2,1,113.05
2023-06-16,5,0.0,,,,,,,,,,,14.421975500562018,16.910117520467956,0.0,0.0,0.0,0.0,0.0,0.0,17,15,8,27,21.12,0.5389313940903273,0.6894818006214083,1.1597901617992226,1.5068869871805255,2.0115744493659315,1,2,1,117.72
2023-06-16,6,0.0,,,,,,,,,,,14.255647815792647,18.499157434998743,0.0,0.0,0.0,0.0,0.0,0.0,8,6,0,11,22.48,0.5426974675915283,0.0,0.1693302831692635,0.7765991705984312,0.0,1,2,1,132.0
2023-06-16,7,0.0,,,,,,,,,,,14.026189318238805,16.850356691678343,0.0,0.0,0.0,0.0,0.0,0.0,13,7,3,17,24.05,0.5386044387660992,0.2213781464724267,1.1512089808125905,0.3351375565151306,0.0306564708636307,1,2,1,149.83
2023-06-16,8,0.0,,,,,,,,,,,14.89081331009853,16.682269838577227,0.0,0.0,0.0,0.0,0.0,0.0,0,12,6,0,25.75,0.5379990659954477,0.034039469466736,0.0,2.628782916558655,2.160316518153221,1,1,1,145.59
2023-06-16,9,0.0,,,,,,,,,,,12.850692686918888,14.361803456281097,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,27.45,0.5399502196060357,1.4758916534195357,3.751652702638128,0.0,2.4184205207084037,1,2,0,124.16
2023-06-16,10,0.0,,,,,,,,,,,14.938765715510527,14.575047446685453,0.0,0.0,0.0,0.0,0.0,0.0,18,22,11,0,29.01,0.5398508730218867,0.8483612519252057,5.009429777009132,12.069202836314602,11.971267803455245,1,2,1,112.2
2023-06-16,11,0.0,,,,,,,,,,,11.360432746370815,14.64848020160362,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,30.68,0.5398234858054526,1.5263567612755031,5.273121598080141,0.0,2.357453591791302,1,3,0,108.99
2023-06-16,12,0.0,,,,,,,,,,,11.09663802543294,17.574629643505304,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,32.14,0.5400992939207397,1.933277651260371,6.6933678106597085,1.5300790274693044,3.5387740133418255,2,4,0,107.35
2023-06-16,13,0.0,,,,,,,,,,,11.1469057604265,18.576945948073615,0.0,0.0,0.0,0.0,0.0,0.0,9,4,0,0,33.16,0.5398383949648667,2.864647442741053,3.3031778606397246,4.823343348345011,3.8499202285923984,2,2,1,106.76
2023-06-16,14,0.0,,,,,,,,,,,10.979789476624685,19.375098374994092,0.0,0.0,0.0,0.0,0.0,0.0,9,12,8,0,33.52,0.5397532236290384,2.400786462453928,3.360776829580855,8.207124670917434,9.109249589256772,2,2,1,103.31
2023-06-16,15,0.0,,,,,,,,,,,14.8560141355206,20.32818078775722,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24,33.37,0.5398104903928538,3.2002266226318214,0.0,0.0,1.3640580019387345,3,0,0,99.7
2023-06-16,16,0.0,,,,,,,,,,,13.936117175659986,19.268841190306382,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,32.33,0.5397916846415749,0.0,0.0,0.0099086363656746,0.0122068552477072,0,0,0,99.7
2023-06-16,17,0.0,,,,,,,,,,,13.601670304076514,18.850899491904077,0.0,0.0,0.0,0.0,0.0,0.0,3,12,9,0,30.82,0.5398042563966358,0.8764133663912879,0.0,3.11926585296564,4.6041731363965965,1,1,1,100.1
2023-06-16,18,0.0,,,,,,,,,,,6.285184591938094,16.9713254741442,0.0,0.0,0.0,0.0,0.0,0.0,12,10,0,0,29.12,0.5398284826334292,0.203327758907561,2.0517864407912527,3.8879426098269487,0.0125515146292773,1,2,1,118.75
2023-06-16,19,0.0,,,,,,,,,,,8.97861252484522,15.216089171366775,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,27.51,0.5398196783541209,2.1655486161409168,0.0,0.0,0.0107979443519468,2,0,0,126.0
2023-06-16,20,0.0,,,,,,,,,,,8.582252703065864,14.79723539901956,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,64,25.75,0.5398161967590228,0.0,1.562668485258853,0.0,0.01133093875991,0,1,0,137.0
2023-06-16,21,0.0,,,,,,,,,,,8.27093221584037,14.453130985732294,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,65,24.05,0.5398169697080991,0.0,0.0406454019216251,0.0,7.14793814224692,0,1,0,156.13
2023-06-16,22,0.0,,,,,,,,,,,5.829676937019727,14.726049825835329,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,22.48,0.5398140832646398,0.0,0.0,0.0,0.0117913440567674,0,1,0,151.85
2023-06-16,23,0.0,,,,,,,,,,,5.949432937934616,14.33059977667697,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,21.12,0.5398143386634132,0.0,0.5187269170583519,0.0,0.0115834075983252,0,1,0,138.18
2023-06-17,0,0.0,,,,,,,,,,,8.43703924242386,15.513850935554196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56,20.44,0.7025528459746389,0.0536277739043222,0.1208725454630059,0.0,0.0746102592921944,0,0,0,130.81
2023-06-17,1,0.0,,,,,,,,,,,8.426748502131252,16.056356166801812,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,19.74,0.7039365439447209,0.0,0.0,1.636035264118637,0.0,0,0,0,122.8
2023-06-17,2,0.0,,,,,,,,,,,8.316678112736714,16.623976076547,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,19.5,0.7054021687989974,0.1483540492982653,0.1378118664981158,0.6301786878200881,0.0,1,0,0,119.97
2023-06-17,3,0.0,,,,,,,,,,,3.744527459141232,17.897867660144364,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,19.74,0.7063321351843012,0.2968148118272056,0.141704392191639,1.9168481420105876,0.004807312610406,1,0,0,116.39
2023-06-17,4,0.0,,,,,,,,,,,3.7520304564142184,17.99768917463168,0.0,0.0,0.0,0.0,0.0,0.0,0,3,6,83,20.44,0.7056392045667729,1.7853194406940824,0.0291429702795189,0.865308215612159,3.375126411053337,2,0,0,118.23
2023-06-17,5,0.0,,,,,,,,,,,3.712008734575606,18.02263734420777,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1,61,21.56,0.7047604139438695,0.9922860327525496,0.0609236554077536,2.732795975233971,0.5827194672248723,1,0,1,120.75
2023-06-17,6,0.0,,,,,,,,,,,3.681991951639067,16.82445150695954,0.0,0.0,0.0,0.0,0.0,0.0,7,12,18,0,23.02,0.7048324430884991,0.0,1.0663998096261316,3.306264805787351,9.917211690822224,0,1,1,111.82
2023-06-17,7,0.0,,,,,,,,,,,3.65947995785005,16.82445241382211,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,129,24.73,0.70474930131796,0.0,1.5800943485640353,0.0,0.0,0,1,0,108.01
2023-06-17,8,0.0,,,,,,,,,,,3.6619813714371174,16.899341435951982,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,33,26.55,0.7048362387644949,0.4789869783785185,0.7007640481437858,0.0,0.0,1,1,0,101.0
2023-06-17,9,0.0,,,,,,,,,,,3.6594803825793063,16.100561251105542,0.0,0.0,0.0,0.0,0.0,0.0,16,0,11,29,28.68,0.704964589254886,0.0,2.277357549162908,0.0,6.020420596415337,0,2,0,95.6
2023-06-17,10,0.0,,,,,,,,,,,3.7070057978030784,15.102071798089504,0.0,0.0,0.0,0.0,0.0,0.0,10,0,8,20,30.86,0.7049751079541442,1.795274294002834,1.3853957247342032,0.0101495446123724,4.169776197314118,2,1,0,85.0
2023-06-17,11,0.0,,,,,,,,,,,3.7245152865640474,14.802525464194233,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,33.11,0.7049513768749717,1.152525622413763,0.0762540538437541,0.0,1.633666170681097,1,0,0,79.71
2023-06-17,12,0.0,,,,,,,,,,,3.7270165607635297,15.151995236883788,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,35.09,0.7049464498113158,0.0,0.0734327871062876,3.466001349101184,0.0,0,0,1,61.18
2023-06-17,13,0.0,,,,,,,,,,,3.719512602714225,14.378170774117129,0.0,0.0,0.0,0.0,0.0,0.0,5,27,12,0,36.73,0.7049292157213454,0.0,0.8442234702288072,7.429013550393266,6.795430103222489,0,1,1,59.11
2023-06-17,14,0.0,,,,,,,,,,,3.7145098942501726,13.878929025977069,0.0,0.0,0.0,0.0,0.0,0.0,10,3,0,0,37.22,0.7049263434931612,1.3220358365789084,1.3979793618706324,0.7793973217406807,0.0,1,1,0,59.1
2023-06-17,15,0.0,,,,,,,,,,,3.671986912329449,14.078625945205758,0.0,0.0,0.0,0.0,0.0,0.0,22,1,0,47,36.73,0.7049318432369972,0.0,3.1530409201281726,0.4000241656381595,0.0,0,2,0,56.08
2023-06-17,16,0.0,,,,,,,,,,,3.6995017388570623,14.253360055749164,0.0,0.0,0.0,0.0,0.0,0.0,19,12,8,0,35.35,0.7049339250958488,1.2055926477881265,2.726443617113661,3.2348080772460666,4.511400830552332,1,2,1,50.0
2023-06-17,17,0.0,,,,,,,,,,,3.7070058159207258,14.003739098919668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,33.54,0.704934966598998,0.0,0.0730916905210341,0.0,0.0504674448144377,0,0,0,60.0
2023-06-17,18,0.0,,,,,,,,,,,3.681992275367067,14.35320867046396,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,7,31.17,0.7049356293410742,0.0,0.0717234653362635,0.2005644620440527,0.0,0,1,0,76.41
2023-06-17,19,0.0,,,,,,,,,,,3.6995017715424217,14.1784740228937,0.0,0.0,0.0,0.0,0.0,0.0,11,14,0,10,28.88,0.7049347136529573,0.0155488339099014,1.6066538597592972,3.7126131580053343,0.28567289819005,0,1,1,97.01
2023-06-17,20,0.0,,,,,,,,,,,3.6919977025132464,14.228398205855466,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,2,26.55,0.7049342083102463,0.0552371071223152,2.4565805682775173,0.0,0.0,1,2,0,132.23
2023-06-17,21,0.0,,,,,,,,,,,3.734520712353394,14.253360272133577,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,24.73,0.7049341821297502,0.0,2.1863858268481113,0.0,0.0,0,2,0,141.81
2023-06-17,22,0.0,,,,,,,,,,,3.7820464185657983,13.978777108291084,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23.02,0.7049341663563318,0.6118685128080323,0.072402088772846,0.0,0.0,1,1,0,142.0
2023-06-17,23,0.0,,,,,,,,,,,3.754531537026261,14.87741281389258,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21.56,0.7049342609573669,0.0,0.0718811296777446,0.0,0.0,0,0,0,136.65
2023-06-18,0,0.0,,,,,,,,,,,3.7495288293391975,16.549873669713172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,20.21,0.4137865852631434,0.0,0.0884330073482622,0.002895003420074,0.0,0,0,0,126.78
2023-06-18,1,0.0,,,,,,,,,,,3.717011237530309,17.248812524384434,0.0,0.0,0.0,0.0,0.0,0.0,5,32,4,0,19.68,0.415167839039963,1.5650218891888017,3.1931178263222355,13.32941381668334,6.284655081858776,1,1,1,108.87
2023-06-18,2,0.0,,,,,,,,,,,3.7070058206608247,17.62324404478418,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,19.5,0.4166321857584914,2.4313267303653125,4.128006326418292,3.8872747822881752,2.987141298115295,1,1,0,103.19
2023-06-18,3,0.0,,,,,,,,,,,3.6519519692470426,16.79857263108863,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,44,19.68,0.4175622592132481,2.5041281069522583,1.131250969137918,1.463467297290241,8.240848558442158,1,0,0,100.0
2023-06-18,4,0.0,,,,,,,,,,,3.5919188877978905,17.272798510765917,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,33,20.21,0.4168709201644628,2.062581224367818,6.0909694458427825,11.385452437131253,6.791147876025478,0,1,0,96.01
2023-06-18,5,0.0,,,,,,,,,,,3.5669054654812182,17.722076183391998,0.0,0.0,0.0,0.0,0.0,0.0,16,21,10,9,21.05,0.4159938889066645,1.91724689839597,8.313118272869715,17.631469735459245,17.501882428717362,0,2,1,86.81
2023-06-18,6,0.0,,,,,,,,,,,3.43183281869827,16.54891940537665,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,71,22.15,0.4160656766083478,5.2756155421168085,5.401642660166604,13.85199432434619,8.20895893868216,2,0,1,94.75
2023-06-18,7,0.0,,,,,,,,,,,3.2992621801610493,16.648763022293682,0.0,0.0,0.0,0.0,0.0,0.0,52,37,0,0,23.43,0.4159824373307756,4.559398465009074,10.374167321891898,16.542218501759788,5.380997280369238,2,4,1,92.06
2023-06-18,8,0.0,,,,,,,,,,,24.403034378750508,21.391292949199595,0.0,0.0,0.0,0.0,0.0,0.0,23,14,23,2,24.8,0.4160690114106763,3.2600145778582084,7.223255607190781,11.1896825116986,19.971257408793633,1,2,1,85.0
2023-06-18,9,0.0,,,,,,,,,,,17.184180243629292,20.66744324259655,0.0,0.0,0.0,0.0,0.0,0.0,50,50,7,38,26.17,0.4161970200398446,5.912073895779105,11.012243599715308,21.552066375459827,11.834287845531234,4,5,3,78.17
2023-06-18,10,0.0,,,,,,,,,,,62.33329511571783,20.018458369579225,0.0,0.0,0.0,0.0,0.0,0.0,21,36,26,2,28.33,0.4162075358510897,4.2950382305868375,6.951756901604945,17.377346327855015,22.004424364195252,4,4,2,63.53
2023-06-18,11,0.0,,,,,,,,,,,52.37797771819272,20.492709471633344,0.0,0.0,0.0,0.0,0.0,0.0,11,41,17,2,29.91,0.4161839345552967,5.443195915127819,5.983251252326255,19.18720945006607,17.135331599680722,4,3,2,53.88
2023-06-18,12,0.0,,,,,,,,,,,48.05066528731141,26.932562849441897,0.0,0.0,0.0,0.0,0.0,0.0,23,33,19,88,31.21,0.4161790530508713,4.258901843232918,7.1933002195880285,16.39328819209648,18.093069252416885,2,2,1,50.21
2023-06-18,13,0.0,,,,,,,,,,,57.15552999465629,28.255479762127393,0.0,0.0,0.0,0.0,0.0,0.0,28,39,21,19,32.3,0.4161618767652855,6.3670967712632445,7.818972319281684,18.205605713931227,19.180435744446186,5,5,3,50.21
2023-06-18,14,0.0,,,,,,,,,,,47.4753592499839,28.555008464599904,0.0,0.0,0.0,0.0,0.0,0.0,23,13,14,79,32.62,0.4161590048054947,5.933418708311485,7.054548359675614,11.03359534111296,14.896301952987155,4,2,1,45.47
2023-06-18,15,0.0,,,,,,,,,,,51.777657719114664,30.302255714946753,0.0,0.0,0.0,0.0,0.0,0.0,29,22,15,0,32.49,0.4161644739011605,3.7629329148869433,7.426990077399614,12.571760765139654,14.960832253288178,2,3,1,49.14
2023-06-18,16,0.0,,,,,,,,,,,52.45301761834897,29.503512856583203,0.0,0.0,0.0,0.0,0.0,0.0,34,46,22,0,31.54,0.4161665418869125,5.082990684185225,8.60081194023741,19.875619821641045,19.57832053933852,3,3,2,55.0
2023-06-18,17,0.0,,,,,,,,,,,49.901655035359624,29.803041043157805,0.0,0.0,0.0,0.0,0.0,0.0,21,46,12,28,30.29,0.4161675801290046,4.789913676425167,7.63757217236641,20.996783278352716,15.126699504571466,3,3,2,70.11
