Time,production_schedule,compressor_consumption,operational_presence,testing_schedule,active_computers,maintenance_status,lightbulbs_active,workload,volume_production_waste,fabric_in_chamber,active_wall_plugs,number_of_workers,heat_index,price_mWh,Hour,efficiency_adjusted_power,technological_centers_consumption
2023-06-19 08:00:00,26,15.458152150584114,3.841941370444275,7.916070085853969,0,7,2,8.994156753789737,5,6.872698243144055,2,0,23.8,132.23,8,0.1273017844284689,19.4431585184559
2023-06-19 09:00:00,65,14.907863355379954,4.2993445365241225,18.305094643547196,2,47,3,7.595895855496293,4,11.561117361675144,6,95,25.22,115.33,9,0.1274294518182995,18.79423077294552
2023-06-19 10:00:00,24,45.32390317996661,3.851689899871256,11.469635520396128,1,18,3,14.40821711262654,14,7.012375481706089,5,206,26.55,103.78,10,0.1274399644973981,20.890790249302835
2023-06-19 11:00:00,26,52.8528740496201,1.7669339032306557,9.375334015121808,1,11,1,12.708788998156573,11,7.004633154774018,4,232,29.1,97.02,11,0.1274164924221653,20.24185115487496
2023-06-19 12:00:00,30,54.153558923761075,3.826211191097947,16.456977776253826,1,38,2,14.02618472874866,14,7.373763734664449,3,1,30.45,93.11,12,0.1274116562756397,27.43008020804491
2023-06-19 13:00:00,13,48.675671323238745,2.513874056919219,15.067555287736074,2,31,2,18.37355958464327,21,5.497732750974147,3,1,31.22,90.0,13,0.127394537664779,27.080653890720587
2023-06-19 14:00:00,3,50.12643643037905,4.48459627982473,9.66322376978375,1,12,3,14.859256874450292,15,4.11150462096854,1,189,31.55,87.0,14,0.1273916660475694,29.202180487862524
2023-06-19 15:00:00,43,53.60327046898803,4.160638230062895,8.671115571716589,1,4,3,16.873133415829965,17,10.0014303826071,5,1,31.22,85.9,15,0.1273971046476453,29.501690272141563
2023-06-19 16:00:00,0,52.55271557100421,2.8045908655573037,12.708980344921882,1,19,1,15.656710155637375,14,3.7921429088331218,0,1,30.31,86.0,16,0.1273991588242886,28.353568937826243
2023-06-19 17:00:00,34,53.228071972817574,3.3113900500968176,9.0809308038459,1,8,2,12.91432967033363,11,8.390290107237048,4,7,29.0,93.0,17,0.1274001938023654,27.030735310183005
2023-06-19 18:00:00,40,50.92685825561604,2.7619007723922833,9.698328852669764,1,6,2,10.327882060569763,4,9.809830232760406,5,1,26.55,87.3,18,0.1274008555680538,28.628119823764138
2023-06-19 19:00:00,1,50.75176620111102,3.8013221573537272,14.128670379068932,1,22,2,15.26849680939462,13,4.801497989812372,2,222,25.22,110.75,19,0.127399951739709,27.10561316364772
2023-06-19 20:00:00,6,58.95609298672231,4.806632376402269,9.850264900978242,0,4,3,14.344270151192385,10,5.810963948031143,2,156,23.8,131.73,20,0.1273994526396925,30.10070848834965
2023-06-19 21:00:00,51,51.176990362202176,2.761772735568021,15.026595111701724,1,32,1,17.513677961691364,20,10.35466434628566,4,1,22.38,144.68,21,0.1273994261782176,29.60152583978847
2023-06-19 22:00:00,34,42.6474918669033,4.335987246710341,19.084953324494887,1,41,2,13.41964284289173,10,8.92898956369601,2,230,21.05,142.86,22,0.1273994094608661,29.277057074903546
2023-06-19 23:00:00,3,57.630393795376264,3.0096193162167033,12.039211674765268,1,9,1,11.9401090562013,4,5.963550828631728,2,47,19.91,134.48,23,0.1273995024939138,28.453405929264168
2023-06-20 00:00:00,23,74.91450928091655,1.038252862916477,8.575784681368253,0,12,0,7.489172567404301,4,6.38219770602787,2,26,18.86,120.8,0,0.6605149353526056,30.52501359547634
2023-06-20 01:00:00,27,57.330235528642824,1.2665256451097764,13.021124646186609,2,33,1,2.450790044335327,0,5.894091524624956,3,116,18.44,110.28,1,0.665166432333997,31.573296966489785
2023-06-20 02:00:00,13,16.80886485393996,0.4998340388816256,1.1772001069171232,0,0,0,12.16604842905825,14,3.2578334748270885,1,0,18.3,103.98,2,0.6801909590018831,27.70463210155717
2023-06-20 03:00:00,0,12.248123560773427,0.8726895317420802,9.65031796118405,1,22,1,10.087712208984977,11,1.1014595662587203,1,215,18.44,112.01,3,0.6834592642415238,22.459638910100043
2023-06-20 04:00:00,5,12.483875864488455,1.598471852735369,14.820643235675202,1,24,0,6.613322917300983,0,4.731159468895935,1,0,18.86,104.12,4,0.6746764262605933,21.344875759665996
2023-06-20 05:00:00,15,15.05038980366253,5.120593377111802,15.347304468341182,1,21,3,15.671274510491678,10,7.169018891433714,2,46,19.53,101.07,5,0.6754026509219875,18.61357124131892
2023-06-20 06:00:00,17,14.424154906101585,3.4015624901028856,18.23418841770874,1,34,1,6.969513540389014,0,6.5519774087093525,2,66,20.4,111.89,6,0.6740108025335325,17.754049306212526
2023-06-20 07:00:00,37,15.710876586820872,2.8359967884945836,14.315963308804532,1,28,1,18.175792027580396,19,8.830645112617814,3,190,21.41,126.21,7,0.673480251602959,18.265298475711965
2023-06-20 08:00:00,7,14.043819406281685,3.72110433227728,11.243222636740288,0,18,1,11.52181831651608,9,3.984151251771943,0,206,22.5,129.06,8,0.6745101442867034,16.98675043218953
2023-06-20 09:00:00,8,23.29820469772097,3.44861069495704,17.805594362730567,2,40,2,16.052972538048344,16,4.298869999174933,2,96,23.59,121.82,9,0.6749226184510149,20.2682657481549
2023-06-20 10:00:00,25,43.68002697755277,3.379049199442849,18.108534546493463,2,36,3,7.081303167916911,0,7.629337697558364,4,33,24.6,114.01,10,0.6747710840550779,17.67773507940527
2023-06-20 11:00:00,17,46.83350147754494,4.161882765009373,17.809976994588293,2,35,3,9.873263668917293,4,6.231526194931058,3,47,25.47,109.8,11,0.6748710234933654,22.91142271954068
2023-06-20 12:00:00,17,54.65018035860944,4.28273692612664,13.778210836990182,1,25,2,16.480712365723953,16,5.89038610828585,2,0,26.14,99.9,12,0.6747538846527211,26.061561786571215
2023-06-20 13:00:00,3,45.28808397497904,3.0078806393514093,10.8208421510826,1,16,2,11.61475371153348,8,3.623540966602075,2,0,26.56,101.52,13,0.6746665566078339,26.00379779349799
2023-06-20 14:00:00,24,42.42742564818889,2.8951411203570245,14.024965471091893,1,25,2,10.86829839845156,7,7.0135421692788285,3,126,27.59,97.76,14,0.6746903260544677,26.21823484056783
2023-06-20 15:00:00,21,47.43136411315108,3.1867742185808705,16.805787142032106,2,32,2,19.76808142967073,20,6.874998012496316,3,132,26.56,88.78,15,0.6747022409433534,27.607864983913625
2023-06-20 16:00:00,30,44.22586586717078,1.2095032474530671,17.099498590172185,2,34,0,22.993425421609828,25,8.234316179570914,3,0,26.14,88.78,16,0.6747058550259751,27.383705127879978
2023-06-20 17:00:00,26,54.267610775038335,2.0398389644400563,11.897752903153584,1,19,1,18.16801777074496,19,7.214763948203647,3,73,25.47,95.0,17,0.6747203387211591,26.41351290127148
2023-06-20 18:00:00,22,43.60817467808994,4.872484793019757,14.771038089703245,2,27,4,10.18305185779652,5,6.865630678323056,4,35,24.6,106.81,18,0.6747181015190523,26.088289515716735
2023-06-20 19:00:00,37,47.68186297024057,5.140546878935966,8.689176108190269,1,6,5,21.52948993224033,23,9.430741704649284,6,108,23.59,110.07,19,0.674713579018671,27.425941835314266
2023-06-20 20:00:00,8,46.31367058193086,3.224088446337566,17.007151105066633,2,35,2,8.031454333572363,2,4.418366072443173,1,253,22.5,127.71,20,0.6747131541326352,26.734095932396073
2023-06-20 21:00:00,33,53.7644796669586,4.010446604922738,10.31215743254006,1,16,2,12.947366686241743,12,7.994477265724688,3,123,21.41,142.25,21,0.6747121639750346,26.46196870801491
2023-06-20 22:00:00,2,37.8700616547063,3.7669855555430423,16.2369954139699,1,32,2,14.438522406124942,12,3.7043410742243648,0,0,20.4,138.0,22,0.6747119858687868,27.679632077641244
2023-06-20 23:00:00,1,44.50585116938115,6.239201118650046,8.134348934190157,0,0,4,20.951163534874244,18,4.879820765258455,1,19,19.53,120.11,23,0.6747128868941671,28.11692748966319
2023-06-21 00:00:00,0,48.4470920915651,2.9802320251189247,14.057213678759256,1,33,1,20.1230228358642,40,1.8512742072161,0,52,17.06,121.99,0,0.7796046131340385,29.22234422259085
2023-06-21 01:00:00,21,43.6088833340195,1.4217244707114367,6.521594807107718,1,14,1,3.510035033274997,1,4.452286145050555,2,0,16.49,110.7,1,0.7814312795749728,28.85433002520453
2023-06-21 02:00:00,8,16.5345257474655,0.5341059335172618,2.7656329522972705,0,0,0,1.8565705993901784,0,2.6660623285022886,1,0,16.3,104.7,2,0.7836258443618219,25.90669964517993
2023-06-21 03:00:00,8,12.576148332019958,0.0045868330457015,9.371830579577349,2,19,0,7.141691352745603,5,2.76949188868568,2,51,16.49,103.89,3,0.7845858728574526,22.54177934255618
2023-06-21 04:00:00,0,13.381018612873984,2.8249265262716565,8.145089389243374,0,2,1,7.017395241189558,0,3.1973806987341984,0,78,17.06,103.74,4,0.7836485549820817,22.97594414863323
2023-06-21 05:00:00,4,14.367504455583097,2.6048116799785057,13.977336160171948,1,18,1,11.06858437990585,3,5.169444451797273,1,61,17.95,106.98,5,0.7829216633050043,22.23291984217778
2023-06-21 06:00:00,17,14.052459067809234,2.0546651401546545,13.463451750154354,1,24,0,8.366075074024266,4,5.612733061047899,1,0,19.13,123.4,6,0.7828510335417614,17.37848904682487
2023-06-21 07:00:00,24,14.64049111273064,2.9357363655599644,7.050967535676159,0,0,2,12.593842344417885,7,7.329296640617144,3,62,20.49,137.67,7,0.7827534910717832,19.48023654499237
2023-06-21 08:00:00,8,13.886345370298784,2.4736037252807783,10.093245790119418,0,9,1,13.143635140586309,8,4.8531515970872,1,49,21.95,139.51,8,0.7828762302671758,17.479223444357878
2023-06-21 09:00:00,43,24.26724207422685,5.3125742998801,12.322940036557751,1,23,3,7.862143031039345,4,9.407970835112664,4,56,23.41,126.01,9,0.7830047456812317,21.63599325858139
2023-06-21 10:00:00,4,39.39551089418372,4.533056454074624,19.062564827460555,3,41,4,15.767632305677928,12,3.752067718409243,2,26,24.78,114.07,10,0.7830148587398307,23.228346012441683
2023-06-21 11:00:00,14,44.49925424370769,3.6443677440290583,17.589846082441856,2,37,3,13.999676106643909,10,5.389690770266958,2,34,25.95,110.07,11,0.783002511615293,22.80257202093774
2023-06-21 12:00:00,40,43.608049171892496,5.043219360042487,20.331825416169742,2,41,3,14.343059956828956,9,10.053648094864512,4,0,28.02,104.57,12,0.7829909277118189,29.176875883068647
2023-06-21 13:00:00,16,40.79863402519553,3.667023336657984,19.99186743232612,3,43,3,10.381029833020971,5,5.925467336186615,3,171,28.89,99.73,13,0.7829719326444985,26.594143866302808
2023-06-21 14:00:00,7,43.93610864770012,2.6639400477334445,11.53856512008929,1,17,2,12.330251043821669,8,4.192792541928918,2,38,29.17,95.78,14,0.7829698094606357,28.26031083137551
2023-06-21 15:00:00,21,44.06369014287203,5.033791253789982,12.832032444959932,1,17,3,11.884094964572222,6,7.087442665638978,3,54,28.89,99.11,15,0.7829744052426886,26.667679449289174
2023-06-21 16:00:00,11,44.4954360030422,4.061603680065391,12.050184615596525,1,13,2,11.171589313745404,5,5.79003843638325,2,11,28.15,100.12,16,0.7829766023505434,28.939826984065604
2023-06-21 17:00:00,8,41.222893833911215,2.556543796766591,11.287922187364511,1,10,1,12.386124176579138,6,5.2219205339265615,2,69,25.95,113.44,17,0.7829783934756381,28.867714067794108
2023-06-21 18:00:00,3,42.27861763371886,3.406004435633718,6.818597783801891,1,0,3,16.02246569316944,10,4.741347349801156,2,0,24.78,108.1,18,0.7829788926910382,27.71667528006026
2023-06-21 19:00:00,50,44.57028213831415,2.7300532476792942,13.797140270956358,1,18,2,15.457137126971986,10,12.043583721298244,6,0,23.41,116.47,19,0.7829779853275005,28.442299963926132
2023-06-21 20:00:00,13,41.48416447036181,2.165070905834804,8.73006711107688,0,1,0,7.785721536730083,0,6.233183167416627,1,19,21.95,135.3,20,0.7829775151263724,30.057736857347003
2023-06-21 21:00:00,0,36.39808613113567,4.4319113459322885,13.425216502105076,1,17,2,14.861182999739505,9,3.019933713446016,0,131,20.49,148.06,21,0.7829773940692805,29.334484947773696
2023-06-21 22:00:00,34,34.79454709039729,5.412912862088696,21.687322978440044,2,43,3,15.571456877700836,10,9.49659654824893,3,86,19.13,151.15,22,0.78297736332216,28.06954547127596
2023-06-21 23:00:00,18,48.79801628864873,1.9095865811618824,10.763025992883822,0,5,0,10.3788842287491,3,7.399351429755978,2,0,17.95,134.79,23,0.78297748380857,27.834882465648608
2023-06-22 00:00:00,4,46.39589480181879,2.127376861292919,7.743393804436922,0,7,1,16.632709811280353,31,2.9481364150968266,0,11,15.8,137.85,0,0.7938668491667055,30.199070209335535
2023-06-22 01:00:00,0,47.534618542596355,0.7763482853059536,9.562561935394806,1,21,0,6.627112548212515,5,0.9163732207032576,0,0,15.13,135.71,1,0.7955855562939035,30.761175153232713
2023-06-22 02:00:00,7,12.842485696984928,0.9048645272005288,7.367413781582739,1,10,0,2.056438474418734,0,3.7226625570890466,1,31,14.9,135.0,2,0.7961644445339594,24.8150721625824
2023-06-22 03:00:00,3,12.626712023398255,0.8634661464472315,7.323075546865811,1,11,1,3.0307765216786446,1,2.499960348644656,1,89,15.13,134.55,3,0.796333812591965,22.956774296895578
2023-06-22 04:00:00,0,12.26449051543433,1.8675772574327012,9.712356800621397,0,5,0,11.084442799966238,5,1.422783389216585,0,178,15.8,131.94,4,0.7958458044842035,23.683180010466543
2023-06-22 05:00:00,18,14.426960528812163,3.02216432269356,12.457239021114509,1,7,1,8.675518675249725,0,9.073298355397595,3,0,16.86,137.55,5,0.7953923095233915,22.66629479143151
2023-06-22 06:00:00,2,13.719736059306964,2.509312725585625,10.030652541036185,0,0,0,16.98814706410529,9,5.925747836096245,1,0,18.25,137.55,6,0.7954072237342282,19.737010635818823
2023-06-22 07:00:00,18,14.53841699929592,3.6925023408891153,18.160116464703265,2,35,2,14.695482713885289,9,9.032350412065544,3,54,19.87,143.38,7,0.7954273856800007,20.23494117257925
2023-06-22 08:00:00,20,13.377130876507188,3.3657652339239723,7.572340859342713,0,3,1,15.191654043736946,11,9.008362644183952,2,0,21.6,143.89,8,0.7954889105551022,18.281724298238014
2023-06-22 09:00:00,4,12.399694667513703,3.234036469888486,18.62906102094752,2,31,2,18.278752311091583,14,4.838628887649889,2,0,23.33,127.59,9,0.7955510910193127,20.809270774484972
2023-06-22 10:00:00,17,40.270981454998186,2.5966040216322512,9.180533125118684,1,3,2,11.7916083372855,6,8.518858291177937,4,48,24.95,112.0,10,0.7955535346691491,23.08687327213123
2023-06-22 11:00:00,8,42.10557854224142,2.8913933467088997,18.631638912692058,2,31,2,12.508517823981547,8,5.518965861801478,2,0,26.34,106.61,11,0.7955373837021145,27.37227036354132
2023-06-22 12:00:00,0,44.28437651587264,4.165803629732927,13.206535655505178,1,14,2,12.797549633935123,7,3.186715242996141,0,231,28.43,104.0,12,0.7955304020053937,26.90509837247847
2023-06-22 13:00:00,6,40.435397161047014,3.890158170157065,9.644844632138737,1,3,3,11.271793024392183,5,5.7690412862539375,2,0,29.33,106.0,13,0.7955231433694667,26.728042461946007
2023-06-22 14:00:00,14,36.280729219626544,2.413486024424466,16.617297667787383,2,27,1,13.375077720701132,9,7.222188142622242,3,20,29.54,99.46,14,0.7955225786904809,29.06521223951654
2023-06-22 15:00:00,6,44.09164693932371,3.440925484020694,18.037341749206295,2,26,2,5.88327948476198,0,5.6024005514675945,2,52,29.12,95.3,15,0.7955257342031458,28.13657145321914
2023-06-22 16:00:00,7,44.14024143820134,4.064981986887726,12.54930052583686,1,11,2,12.149289498358211,6,5.902397168026286,1,0,28.19,95.3,16,0.7955271849289067,28.77872053201426
2023-06-22 17:00:00,15,42.82332698962236,1.8183145322031795,17.474677340967265,2,23,1,7.155597840729802,0,8.699385261868,3,69,26.34,95.4,17,0.7955276478702786,29.206887794097685
2023-06-22 18:00:00,9,49.89434593818378,3.9360770889576897,5.404643952648464,1,0,3,8.539209415254373,1,6.78197878932148,3,55,24.95,95.0,18,0.7955277181154291,29.944898614672635
2023-06-22 19:00:00,3,43.939907766137935,2.789405718143869,9.313943730230672,1,1,2,14.139551964438407,8,5.057414903007281,2,6,23.33,120.0,19,0.7955272362660678,28.67617498376355
2023-06-22 20:00:00,13,39.29563823213839,3.9093456483358233,19.571794490348513,2,29,2,10.903895523491736,4,7.792649325114683,2,49,21.6,143.89,20,0.795526964042147,30.210660247762416
2023-06-22 21:00:00,9,38.71165517720997,2.617503273683371,13.40131094120296,1,12,1,13.737033068284957,7,6.821101020835027,2,60,19.87,147.18,21,0.7955269532385619,28.87139104370367
2023-06-22 22:00:00,0,32.23597178506975,1.622992009555004,6.806865005052147,0,0,0,10.73444655314584,3,1.8186486369595711,0,132,18.25,138.0,22,0.7955269795548219,30.45109454611061
2023-06-22 23:00:00,9,42.54793750149967,1.5589310695490877,10.50352929168897,1,3,0,14.288961542598614,8,6.796827422071791,2,202,16.86,120.84,23,0.7955270369762628,29.396343750916596
2023-06-23 00:00:00,18,52.88418323710757,2.012704483205648,6.178317165466943,0,3,1,8.541050699096404,9,4.660007312425416,1,0,19.56,126.92,0,0.798852038012132,29.58787755900392
2023-06-23 01:00:00,10,33.8623916731767,0.685874345652367,0.7660547102392758,0,6,1,0.0,0,0.7766498265094164,1,0,18.92,121.37,1,0.8001771439175719,30.019541041029132
2023-06-23 02:00:00,17,13.446881287609536,0.059428678436618,0.0,0,5,1,0.8480458809723566,5,1.4919755239979289,2,6,18.7,109.64,2,0.802334030754102,26.905137357707225
2023-06-23 03:00:00,2,12.881439333811588,0.817936328423807,0.8405612231259856,1,9,2,0.0,0,0.0,0,0,18.92,104.25,3,0.8028260290598663,21.667879365013963
2023-06-23 04:00:00,15,12.74496435076724,0.0,0.0,0,7,0,0.0,0,0.6491182430635869,1,27,19.56,98.1,4,0.8015206988396576,19.363272038262004
2023-06-23 05:00:00,0,14.785924187256231,0.0,5.234699579585378,1,26,1,0.0,0,0.0,0,18,20.59,101.99,5,0.8012991099047629,19.640795559560345
2023-06-23 06:00:00,11,14.496468273096225,0.0452502323972774,6.364510335621364,1,13,0,0.4595085203536961,0,2.7998386748105277,1,10,21.92,115.09,6,0.8011703140973644,20.0097625272585
2023-06-23 07:00:00,27,14.613386651386598,0.9615644662596744,7.18709504821247,1,9,0,3.468129297171717,0,6.319379573204457,2,0,23.48,128.7,7,0.801111428778617,17.997926449017942
2023-06-23 08:00:00,0,14.253627209460609,1.7293743165578317,10.535043851539424,1,18,1,2.050767785597976,0,1.1003118858808545,0,11,25.15,131.23,8,0.8012682443613589,18.748893943678286
2023-06-23 09:00:00,0,12.390723641283866,0.8486457676472179,4.848882575066228,0,2,0,0.9667172749152227,0,1.6676269447588146,0,18,27.14,121.93,9,0.8013537165136269,16.788715755096018
2023-06-23 10:00:00,0,7.706930433883665,1.350593423600254,1.6476875741201753,0,0,0,11.758764787594446,11,1.7795043588660135,0,10,28.69,107.12,10,0.8013385882046793,18.095838311143428
2023-06-23 11:00:00,8,5.563443415253566,2.740826991595483,10.809901806157743,1,19,2,3.4397544520916075,0,3.1924253282915824,1,0,30.34,98.1,11,0.8013391341631397,19.94495112235733
2023-06-23 12:00:00,0,7.829452370659465,1.0869665774492137,6.563597862026862,0,8,0,0.0,0,0.9576107898129832,0,8,31.66,93.01,12,0.8013224730488905,19.39590143681462
2023-06-23 13:00:00,12,5.49693012677609,2.4997025445276355,6.506755018130629,0,8,1,4.445571819219683,1,3.6834374127143863,1,54,32.65,89.07,13,0.8013078823484658,19.73236419114381
2023-06-23 14:00:00,17,7.29934055134095,0.483869420897471,3.578109223789765,0,0,0,1.6143285161953511,0,4.425362594377689,1,11,33.0,88.77,14,0.8013101914309756,19.68684925308744
2023-06-23 15:00:00,13,13.718433509741123,1.7066894399554586,1.9006250587900635,0,0,1,0.8225406592024604,0,3.0031469177357657,1,8,32.65,89.17,15,0.8013134385724395,20.24392140105622
2023-06-23 16:00:00,0,7.97925311053845,1.528274648460084,3.305107057994648,1,15,2,2.6433994724290004,7,0.0,0,42,31.49,90.0,16,0.801314748796459,20.86222361023871
2023-06-23 17:00:00,18,8.095915379165449,0.015269090123551,3.819178274267115,1,16,0,0.0,1,1.8384302362943172,1,0,30.07,92.26,17,0.8013166047976077,19.79025005234422
2023-06-23 18:00:00,17,8.098451486934934,0.0133963876982001,3.04986188851567,1,14,0,0.0,0,1.7288659258500818,2,27,28.5,106.5,18,0.8013164347996967,20.81269794888107
2023-06-23 19:00:00,10,8.182949083359498,0.6455213347462117,3.094964685380976,1,9,1,1.685131568812955,2,1.5336924936625915,1,0,27.03,126.43,19,0.8013156395779484,16.501470750608394
2023-06-23 20:00:00,4,5.913094677120471,0.0150079304707722,2.270918130207779,0,6,0,4.248997016254663,6,0.6987095345605308,1,26,25.15,136.9,20,0.8013154253554677,16.669199625183193
2023-06-23 21:00:00,3,8.424973857783527,0.4385144371108358,0.6084544155492337,0,1,1,2.0134125662815965,2,0.4110645091255469,1,19,23.48,134.96,21,0.8013153089067441,17.431937391384
2023-06-23 22:00:00,11,11.673958230987235,0.0145448773650556,0.0,0,0,0,0.0,0,1.904810099686194,1,0,21.92,130.1,22,0.8013153058197698,16.81239106359286
2023-06-23 23:00:00,21,13.142544281550656,0.1487308822088975,4.663861224074495,1,12,1,0.0,0,3.5471534940578024,2,0,20.59,121.87,23,0.8013154362471335,16.931272626935975
2023-06-24 00:00:00,0,6.503714964174451,0.2150514861369739,0.280770685133537,0,2,1,0.4587055789381158,0,0.0,0,462,20.49,117.28,0,0.6519345670372967,18.45521868239228
2023-06-24 01:00:00,11,5.791266706777475,1.072342728185235,1.4223319993473793,0,2,1,0.0,0,2.1685433418348774,1,0,19.75,109.66,1,0.6574774922312856,18.59814391406916
2023-06-24 02:00:00,0,8.0415869968913,0.3211691825306217,0.0,0,0,1,0.0,0,0.0,0,0,19.5,102.84,2,0.6726158625341254,18.47923851812289
2023-06-24 03:00:00,0,6.028049311066762,0.2121908059103772,0.0,0,0,0,0.0509956540552849,0,0.0,0,9,19.75,106.57,3,0.6752656696938535,20.731859249535983
2023-06-24 04:00:00,0,2.661102075382525,0.0,0.0,0,0,0,0.0,0,0.0,0,0,20.49,106.57,4,0.6673160457472139,18.89839210914212
2023-06-24 05:00:00,0,2.8555754437317526,0.0,0.0,0,0,0,8.505747905421524,15,0.0,0,9,21.67,106.57,5,0.6675783948818726,19.225729377134215
2023-06-24 06:00:00,0,2.9013888303191924,0.0041364224860254,3.074983238524384,1,7,0,0.2964953041382523,0,0.0,0,0,23.2,92.3,6,0.666216203272491,18.728218993742665
2023-06-24 07:00:00,0,2.5846578720258084,0.3034234789658909,0.0,0,0,0,2.7456117944345464,4,0.0,0,0,24.98,92.3,7,0.665746387530001,18.24770950301424
2023-06-24 08:00:00,0,2.8037453034504143,0.0,0.3361893883610871,0,0,0,0.2216319913188098,0,0.0,0,28,26.94,90.57,8,0.666730965958223,18.884852011200778
2023-06-24 09:00:00,0,2.638775542320856,0.2237636588251133,0.4630023983423676,0,0,1,0.3782282503987957,0,0.0,0,0,28.7,81.69,9,0.6671169581522473,18.14481110277687
2023-06-24 10:00:00,0,2.7340736016942304,1.91875984658766,0.0,0,0,2,0.0008611585056166,0,0.0,0,0,30.82,57.64,10,0.6670148271977784,16.43175768504004
2023-06-24 11:00:00,1,2.6878470051632126,0.7902910946747335,0.0,0,0,1,0.010556701964085,0,0.2330983303084675,0,51,33.04,62.0,11,0.667093692141602,16.464083214955465
2023-06-24 12:00:00,0,2.7193878995704988,0.0,0.8760833388050018,0,1,0,0.002188692802062,0,0.0,0,21,34.75,62.0,12,0.6669808996239407,16.3200005428678
2023-06-24 13:00:00,0,2.670039826269052,1.065901876286398,1.4485797629750872,0,2,1,1.7434696146850768,2,0.0,0,0,36.05,65.0,13,0.6668998484341254,16.015785267218142
2023-06-24 14:00:00,4,2.5376521016820694,0.0,0.0,0,0,0,0.9429373438984544,1,0.7526445485508437,1,7,36.5,62.0,14,0.6669189770602552,15.553729158516084
2023-06-24 15:00:00,0,2.648591367454504,0.0,2.343816375867937,0,4,0,3.972435574585973,6,0.0,0,0,36.05,65.0,15,0.6669292174998129,14.86984594884468
2023-06-24 16:00:00,11,2.6787562303565804,0.0,0.0,0,0,0,3.1475762965055853,4,2.126853478931262,1,0,34.75,72.85,16,0.6669348175606713,15.99217872069239
2023-06-24 17:00:00,3,2.647249906998831,0.0,0.0558718782531377,0,0,0,0.0054770496867835,0,0.4873759663738537,1,8,32.84,91.7,17,0.6669478428040508,15.994213959022533
2023-06-24 18:00:00,6,2.715562035777062,0.0,0.8640642159935801,0,1,0,4.735982051441521,7,1.225268215837306,1,0,30.54,91.7,18,0.6669459676205578,15.434286734217192
2023-06-24 19:00:00,15,2.714133665946332,0.0,3.185986545709299,1,6,0,3.2703902101410973,5,2.7817452878399336,2,35,28.51,101.0,19,0.6669420249820269,15.675381852559562
2023-06-24 20:00:00,0,2.735597446187075,1.529584881137624,0.0,0,0,1,2.9718264653378523,4,0.0,0,42,26.84,113.52,20,0.6669413889945823,16.84045167928614
2023-06-24 21:00:00,0,2.759341970488769,0.273203395226117,0.0,0,0,1,9.230747434036129,14,0.0,0,12,24.98,129.91,21,0.6669403810756788,16.45240182010585
2023-06-24 22:00:00,9,2.777579184961432,0.0,0.0,0,0,0,8.403754176422856,12,1.7351539338680633,1,19,23.2,132.82,22,0.6669402832985937,16.283244241404915
2023-06-24 23:00:00,6,2.7961014534712305,0.7404483739798338,0.0,0,0,1,2.967890873674192,4,1.0404394265876613,1,0,21.67,131.05,23,0.6669410644073468,16.86549633272735
2023-06-25 00:00:00,0,2.779356567952252,0.1352358750664799,6.8407034003632745,1,45,0,3.177769834669568,6,0.0,1,100,22.24,127.59,0,0.2145551082917512,18.563796931344612
2023-06-25 01:00:00,17,2.7344279159366134,1.2422822855079692,7.0177314968713915,1,7,0,7.757647392902506,4,4.5663847242201365,2,1,21.46,123.21,1,0.2097372465845692,18.951977576109226
2023-06-25 02:00:00,0,2.717556831118735,2.0317853356626445,1.7491645453436742,0,0,1,3.727251607282251,0,2.4338553536625267,0,0,21.2,115.0,2,0.2004658787023538,18.8065329348477
2023-06-25 03:00:00,1,3.53465359166853,0.0,3.6230424835899577,0,0,0,3.138225713602422,0,2.8764570550088595,1,4,21.46,105.06,3,0.2225206089911575,19.461886228571533
2023-06-25 04:00:00,1,3.238052710790033,3.7496215263557673,12.238806681452722,0,5,1,13.279777576658349,4,5.946367318345769,1,69,22.24,105.0,4,0.2247064587014346,22.214954220472148
2023-06-25 05:00:00,0,2.846098665125345,3.3899905208561085,9.386845755284307,0,0,1,9.340456146398868,0,5.331191457151195,0,83,23.47,103.23,5,0.2171343606456082,22.72224766497636
2023-06-25 06:00:00,8,2.847420261920505,2.9922169451589915,11.983586126558128,0,0,1,15.84198423248261,6,6.38330684341233,1,0,25.08,105.06,6,0.219475450616942,21.46561586747685
2023-06-25 07:00:00,41,2.73597565299259,3.888175659079871,19.826348884767835,2,41,1,13.732440230602046,8,9.980466671059157,3,82,26.77,90.3,7,0.2177502313948744,22.748638354398455
2023-06-25 08:00:00,25,25.93326913290835,5.57643631368063,12.127256099588546,1,9,3,10.444832118312911,2,8.147448360644994,2,19,28.39,90.0,8,0.2166529964353373,22.545657525274763
2023-06-25 09:00:00,18,19.901828652720138,3.642027771139227,18.44809266398446,2,29,2,13.85181364430112,6,7.451114355087611,3,70,30.59,90.0,9,0.2177658310504415,23.725447159811523
2023-06-25 10:00:00,15,34.98810779942642,3.717731586918088,20.08654181028145,3,37,3,19.086044338400967,15,7.153939980348833,4,0,33.12,90.3,10,0.2179467367811806,23.210545590649733
2023-06-25 11:00:00,25,42.90181095962678,3.0068585737710105,11.973154057519595,1,11,2,14.119639272534384,8,7.872054964965745,4,99,35.65,90.3,11,0.2178233598855697,27.598464170825498
