Time,03 Chiller Group_Electric_Active Energy (kWh),outdoor_temp,outdoor_humidity,heat_index,Chiller Group_Electric_Power Factor (real)(efficiency),set_point,num_active_chiller
2023-05-05 10:00:00,0.9252389078498292,21.9,0.36,21.9,0.9948805460750854,19,2
2023-05-05 11:00:00,0.9125426621160412,23.47,0.36,23.47,0.9812286689419796,20,3
2023-05-05 12:00:00,0.8998464163822526,24.68,0.36,24.68,0.9675767918088738,20,4
2023-05-05 13:00:00,0.8871501706484641,25.44,0.36,25.44,0.953924914675768,20,4
2023-05-05 14:00:00,0.8744539249146759,25.7,0.35,25.7,0.940273037542662,20,4
2023-05-05 15:00:00,0.8617576791808874,25.44,0.35,25.44,0.9266211604095564,20,4
2023-05-05 16:00:00,0.849061433447099,24.68,0.35,24.68,0.9129692832764504,20,4
2023-05-05 17:00:00,0.8363651877133107,23.47,0.35,23.47,0.8993174061433447,20,3
2023-05-05 18:00:00,0.8236689419795222,21.9,0.34,21.9,0.8856655290102389,19,2
2023-05-05 19:00:00,0.8109726962457338,20.07,0.34,20.07,0.8720136518771331,19,1
2023-05-05 20:00:00,0.7982764505119455,18.1,0.34,18.1,0.8583617747440273,18,1
2023-05-05 21:00:00,0.785580204778157,16.13,0.33,16.13,0.8447098976109215,18,0
2023-05-05 22:00:00,0.7728839590443686,14.3,0.33,14.3,0.8310580204778157,18,0
2023-05-05 23:00:00,0.7601877133105803,12.73,0.33,12.73,0.81740614334471,18,0
2023-05-06 00:00:00,0.7474914675767919,13.08,0.33,13.08,0.8037542662116042,18,0
2023-05-06 01:00:00,0.7347952218430034,12.35,0.33,12.35,0.7901023890784983,18,0
2023-05-06 02:00:00,0.7220989761092151,12.1,0.33,12.1,0.7764505119453925,18,0
2023-05-06 03:00:00,0.7094027303754267,12.35,0.34,12.35,0.7627986348122867,18,0
2023-05-06 04:00:00,0.6967064846416382,13.08,0.34,13.08,0.7491467576791808,18,0
2023-05-06 05:00:00,0.6840102389078498,14.24,0.34,14.24,0.735494880546075,18,0
2023-05-06 06:00:00,0.6713139931740615,15.75,0.34,15.75,0.7218430034129693,18,0
2023-05-06 07:00:00,0.658617747440273,17.51,0.35,17.51,0.7081911262798635,18,0
2023-05-06 08:00:00,0.6459215017064847,19.4,0.35,19.4,0.6945392491467577,18,1
2023-05-06 09:00:00,0.6332252559726963,21.29,0.35,21.29,0.6808873720136519,19,2
2023-05-06 10:00:00,0.6205290102389078,23.05,0.35,23.05,0.6672354948805461,20,3
2023-05-06 11:00:00,0.6078327645051195,24.56,0.36,24.56,0.6535836177474403,20,3
2023-05-06 12:00:00,0.5951365187713311,25.72,0.36,25.72,0.6399317406143344,20,4
2023-05-06 13:00:00,0.5824402730375426,26.45,0.36,26.45,0.6262798634812287,21,4
2023-05-06 14:00:00,0.5697440273037543,26.7,0.37,26.52,0.6126279863481229,21,4
2023-05-06 15:00:00,0.5570477815699659,26.45,0.37,26.45,0.598976109215017,21,4
2023-05-06 16:00:00,0.5443515358361775,25.72,0.37,25.72,0.5853242320819112,20,4
2023-05-06 17:00:00,0.5316552901023891,24.56,0.37,24.56,0.5716723549488054,20,3
2023-05-06 18:00:00,0.5189590443686007,23.05,0.38,23.05,0.5580204778156996,20,3
2023-05-06 19:00:00,0.5062627986348123,21.29,0.38,21.29,0.5443686006825939,19,2
2023-05-06 20:00:00,0.4935665529010239,19.4,0.38,19.4,0.5307167235494881,18,1
2023-05-06 21:00:00,0.4808703071672355,17.51,0.39,17.51,0.5170648464163823,18,0
2023-05-06 22:00:00,0.4681740614334471,15.75,0.39,15.75,0.5034129692832765,18,0
2023-05-06 23:00:00,0.4554778156996587,14.24,0.39,14.24,0.4897610921501706,18,0
2023-05-07 00:00:00,0.4427815699658703,16.52,0.39,16.52,0.4761092150170648,18,0
2023-05-07 01:00:00,0.4300853242320819,15.98,0.39,15.98,0.462457337883959,18,0
2023-05-07 02:00:00,0.4173890784982935,15.8,0.39,15.8,0.4488054607508532,18,0
2023-05-07 03:00:00,0.4046928327645051,15.98,0.4,15.98,0.4351535836177475,18,0
2023-05-07 04:00:00,0.3919965870307167,16.52,0.4,16.52,0.4215017064846416,18,0
2023-05-07 05:00:00,0.3793003412969283,17.38,0.4,17.38,0.4078498293515358,18,0
2023-05-07 06:00:00,0.3666040955631399,18.5,0.4,18.5,0.39419795221843,18,1
2023-05-07 07:00:00,0.3539078498293515,19.8,0.4,19.8,0.3805460750853242,19,1
2023-05-07 08:00:00,0.3412116040955631,21.2,0.4,21.2,0.3668941979522184,19,2
2023-05-07 09:00:00,0.3285153583617747,22.6,0.4,22.6,0.3532423208191126,19,3
2023-05-07 10:00:00,0.3158191126279863,23.9,0.4,23.9,0.3395904436860068,20,3
2023-05-07 11:00:00,0.303122866894198,25.02,0.4,25.02,0.325938566552901,20,4
2023-05-07 12:00:00,0.2904266211604095,25.88,0.4,25.88,0.3122866894197952,21,4
2023-05-07 13:00:00,0.2777303754266211,26.42,0.4,26.42,0.2986348122866894,21,4
2023-05-07 14:00:00,0.2650341296928328,26.6,0.4,26.6,0.2849829351535836,21,4
2023-05-07 15:00:00,0.2523378839590444,26.42,0.4,26.42,0.2713310580204778,21,4
2023-05-07 16:00:00,0.239641638225256,25.88,0.4,25.88,0.2576791808873719,21,4
2023-05-07 17:00:00,0.2269453924914675,25.02,0.4,25.02,0.2440273037542662,20,4
2023-05-07 18:00:00,0.2142491467576792,23.9,0.4,23.9,0.2303754266211604,20,3
2023-05-07 19:00:00,0.2015529010238908,22.6,0.4,22.6,0.2167235494880546,19,3
2023-05-07 20:00:00,0.1888566552901024,21.2,0.4,21.2,0.2030716723549488,19,2
2023-05-07 21:00:00,0.176160409556314,19.8,0.4,19.8,0.189419795221843,19,1
2023-05-07 22:00:00,0.1634641638225256,18.5,0.4,18.5,0.1757679180887372,18,1
2023-05-07 23:00:00,0.1507679180887372,17.38,0.41,17.38,0.1621160409556314,18,0
2023-05-08 00:00:00,0.1380716723549488,14.61,0.41,14.61,0.1484641638225255,18,0
2023-05-08 01:00:00,0.1253754266211604,13.86,0.41,13.86,0.1348122866894198,18,0
2023-05-08 02:00:00,0.112679180887372,13.6,0.41,13.6,0.1211604095563139,18,0
2023-05-08 03:00:00,0.0999829351535836,13.86,0.41,13.86,0.1075085324232081,18,0
2023-05-08 04:00:00,0.0872866894197952,14.61,0.41,14.61,0.0938566552901023,18,0
2023-05-08 05:00:00,0.0745904436860068,15.81,0.41,15.81,0.0802047781569965,18,0
2023-05-08 06:00:00,0.0618941979522184,17.38,0.41,17.38,0.0665529010238907,18,0
2023-05-08 07:00:00,0.04919795221843,19.2,0.41,19.2,0.0529010238907849,18,1
2023-05-08 08:00:00,0.0365017064846416,21.15,0.41,21.15,0.0392491467576791,19,2
2023-05-08 09:00:00,0.0238054607508532,23.1,0.41,23.1,0.0255972696245733,20,3
2023-05-08 10:00:00,0.0111092150170648,24.92,0.41,24.92,0.0119453924914675,20,4
2023-05-08 11:00:00,0.4757935153583618,26.49,0.41,26.49,0.5008532423208192,21,4
2023-05-08 12:00:00,0.95,27.69,0.41,27.46,0.9975,21,5
2023-05-08 13:00:00,0.95,28.44,0.41,28.14,1.0,21,5
2023-05-08 14:00:00,0.9325,28.7,0.41,28.39,1.0,21,5
2023-05-08 15:00:00,0.95,28.44,0.41,28.14,0.995,21,5
2023-05-08 16:00:00,0.95,27.69,0.41,27.46,1.0,21,5
2023-05-08 17:00:00,0.95,26.49,0.41,26.49,1.0,21,4
2023-05-08 18:00:00,0.95,24.92,0.41,24.92,1.0,20,4
2023-05-08 19:00:00,0.9475,23.1,0.41,23.1,1.0,20,3
2023-05-08 20:00:00,0.93,21.15,0.41,21.15,1.0,19,2
2023-05-08 21:00:00,0.9375,19.2,0.41,19.2,1.0,18,1
2023-05-08 22:00:00,0.9525,17.38,0.42,17.38,1.0,18,0
2023-05-08 23:00:00,0.95,15.81,0.42,15.81,1.0,18,0
2023-05-09 00:00:00,0.9986875,17.93,0.42,17.93,0.99909375,18,0
2023-05-09 01:00:00,1.5716249999999998,17.46,0.42,17.46,0.9873125,18,0
2023-05-09 02:00:00,2.270625,17.3,0.42,17.3,0.9728125,18,0
2023-05-09 03:00:00,2.9696249999999997,17.46,0.42,17.46,0.9583125,18,0
2023-05-09 04:00:00,3.668625,17.93,0.41,17.93,0.9438125,18,0
2023-05-09 05:00:00,4.367625,18.68,0.41,18.68,0.9293125,18,1
2023-05-09 06:00:00,5.066625,19.65,0.41,19.65,0.9148125,19,1
2023-05-09 07:00:00,5.765625,20.78,0.41,20.78,0.9003125,19,2
2023-05-09 08:00:00,6.464625,22.0,0.41,22.0,0.8858125,19,2
2023-05-09 09:00:00,7.163625,23.22,0.41,23.22,0.8713124999999999,20,3
2023-05-09 10:00:00,7.862625,24.35,0.41,24.35,0.8568125,20,3
2023-05-09 11:00:00,8.561625,25.32,0.41,25.32,0.8423125,20,4
2023-05-09 12:00:00,9.260625,26.07,0.41,26.07,0.8278125,21,4
2023-05-09 13:00:00,9.959625,26.54,0.41,26.54,0.8133125,21,4
2023-05-09 14:00:00,10.658625,26.7,0.41,26.7,0.7988125,21,4
2023-05-09 15:00:00,11.357625,26.54,0.41,26.54,0.7843125,21,4
2023-05-09 16:00:00,12.056625,26.07,0.41,26.07,0.7698125,21,4
2023-05-09 17:00:00,12.755624999999998,25.32,0.41,25.32,0.7553124999999999,20,4
2023-05-09 18:00:00,13.454625,24.35,0.41,24.35,0.7408125,20,3
2023-05-09 19:00:00,14.153624999999998,23.22,0.41,23.22,0.7263125,20,3
2023-05-09 20:00:00,14.852625,22.0,0.41,22.0,0.7118125,19,2
2023-05-09 21:00:00,15.551625,20.78,0.41,20.78,0.6973125,19,2
2023-05-09 22:00:00,16.250625,19.65,0.41,19.65,0.6828125,19,1
2023-05-09 23:00:00,16.949624999999997,18.68,0.41,18.68,0.6683125,18,1
2023-05-10 00:00:00,17.648625,13.58,0.41,13.58,0.6538125,18,0
2023-05-10 01:00:00,18.347625,13.0,0.41,13.0,0.6393125,18,0
2023-05-10 02:00:00,19.046625,12.8,0.41,12.8,0.6248125,18,0
2023-05-10 03:00:00,19.745624999999997,13.0,0.41,13.0,0.6103125,18,0
2023-05-10 04:00:00,20.444625,13.58,0.41,13.58,0.5958125,18,0
2023-05-10 05:00:00,21.143625,14.51,0.41,14.51,0.5813125,18,0
2023-05-10 06:00:00,21.842625,15.73,0.41,15.73,0.5668124999999999,18,0
2023-05-10 07:00:00,22.541624999999996,17.14,0.41,17.14,0.5523125,18,0
2023-05-10 08:00:00,23.240625,18.65,0.41,18.65,0.5378125,18,1
2023-05-10 09:00:00,23.939625,20.16,0.41,20.16,0.5233125,19,1
2023-05-10 10:00:00,24.638625,21.58,0.41,21.58,0.5088125,19,2
2023-05-10 11:00:00,25.337624999999996,22.79,0.41,22.79,0.4943125,20,3
2023-05-10 12:00:00,26.036625,23.72,0.41,23.72,0.4798125,20,3
2023-05-10 13:00:00,26.735625,24.3,0.41,24.3,0.4653124999999999,20,3
2023-05-10 14:00:00,27.434624999999997,24.5,0.41,24.5,0.4508124999999999,20,3
2023-05-10 15:00:00,28.133625,24.3,0.41,24.3,0.4363125,20,3
2023-05-10 16:00:00,28.832625,23.72,0.41,23.72,0.4218125,20,3
2023-05-10 17:00:00,29.531625,22.79,0.41,22.79,0.4073124999999999,20,3
2023-05-10 18:00:00,30.230624999999996,21.58,0.41,21.58,0.3928124999999999,19,2
2023-05-10 19:00:00,30.929625,20.16,0.41,20.16,0.3783124999999999,19,1
2023-05-10 20:00:00,31.628625,18.65,0.41,18.65,0.3638125,18,1
2023-05-10 21:00:00,32.327625,17.14,0.41,17.14,0.3493124999999999,18,0
2023-05-10 22:00:00,33.026624999999996,15.73,0.41,15.73,0.3348124999999999,18,0
2023-05-10 23:00:00,33.725624999999994,14.51,0.41,14.51,0.3203124999999999,18,0
2023-05-11 00:00:00,34.424625,10.86,0.41,10.86,0.3058124999999999,18,0
2023-05-11 01:00:00,35.123625,10.29,0.41,10.29,0.2913125,18,0
2023-05-11 02:00:00,35.822625,10.1,0.41,10.1,0.2768124999999999,18,0
2023-05-11 03:00:00,36.521625,10.29,0.41,10.29,0.2623124999999999,18,0
2023-05-11 04:00:00,37.220625,10.86,0.41,10.86,0.2478124999999999,18,0
2023-05-11 05:00:00,37.919625,11.75,0.41,11.75,0.2333124999999999,18,0
2023-05-11 06:00:00,38.618624999999994,12.92,0.41,12.92,0.2188124999999999,18,0
2023-05-11 07:00:00,39.31762499999999,14.29,0.42,14.29,0.2043124999999999,18,0
2023-05-11 08:00:00,40.016625,15.75,0.42,15.75,0.1898124999999999,18,0
2023-05-11 09:00:00,40.715625,17.21,0.42,17.21,0.1753124999999999,18,0
2023-05-11 10:00:00,41.414625,18.58,0.42,18.58,0.1608124999999999,18,1
2023-05-11 11:00:00,42.113625,19.75,0.42,19.75,0.1463124999999999,19,1
2023-05-11 12:00:00,42.7189375,20.64,0.42,20.64,0.13271875,19,2
2023-05-11 13:00:00,37.775,21.21,0.42,21.21,0.1375,19,2
2023-05-11 14:00:00,28.2225,21.4,0.42,21.4,0.71675,19,2
2023-05-11 15:00:00,43.05,21.21,0.42,21.21,0.14,19,2
2023-05-11 16:00:00,63.625,20.64,0.43,20.64,0.42825,19,2
2023-05-11 17:00:00,63.75,19.75,0.43,19.75,0.4275,19,1
2023-05-11 18:00:00,80.4925,18.58,0.43,18.58,0.7825,18,1
2023-05-11 19:00:00,48.16,17.21,0.43,17.21,0.85775,18,0
2023-05-11 20:00:00,79.075,15.75,0.43,15.75,0.5765,18,0
2023-05-11 21:00:00,34.230000000000004,14.29,0.43,14.29,0.86,18,0
2023-05-11 22:00:00,28.26,12.92,0.43,12.92,0.7155,18,0
2023-05-11 23:00:00,0.96,11.75,0.43,11.75,1.0,18,0
2023-05-12 00:00:00,11.2775,10.04,0.44,10.04,0.7875,18,0
2023-05-12 01:00:00,0.9525,9.64,0.44,9.64,1.0,18,0
2023-05-12 02:00:00,0.965,9.5,0.44,9.5,1.0,18,0
2023-05-12 03:00:00,7.4025,9.64,0.44,9.64,0.785,18,0
2023-05-12 04:00:00,11.1,10.04,0.44,10.04,0.7875,18,0
2023-05-12 05:00:00,6.975,10.69,0.44,10.69,0.7875,18,0
2023-05-12 06:00:00,58.2825,11.53,0.44,11.53,0.79475,18,0
2023-05-12 07:00:00,44.4575,12.5,0.44,12.5,0.653,18,0
2023-05-12 08:00:00,78.66,13.55,0.44,13.55,0.8005,18,0
2023-05-12 09:00:00,54.2825,14.6,0.44,14.6,0.6505,18,0
2023-05-12 10:00:00,54.225,15.58,0.44,15.58,0.865,18,0
2023-05-12 11:00:00,74.1375,16.41,0.44,16.41,0.8005,18,0
2023-05-12 12:00:00,63.0625,17.06,0.44,17.06,0.80025,18,0
2023-05-12 13:00:00,71.58500000000001,17.46,0.44,17.46,0.80025,18,0
2023-05-12 14:00:00,88.55,17.6,0.44,17.6,0.72775,18,0
2023-05-12 15:00:00,44.4925,17.46,0.44,17.46,0.6415,18,0
2023-05-12 16:00:00,59.6125,17.06,0.44,17.06,0.79475,18,0
2023-05-12 17:00:00,53.5375,16.41,0.44,16.41,0.6465,18,0
2023-05-12 18:00:00,38.025,15.58,0.44,15.58,0.71925,18,0
2023-05-12 19:00:00,48.7125,14.6,0.44,14.6,0.64775,18,0
2023-05-12 20:00:00,57.85,13.55,0.44,13.55,0.4315,18,0
2023-05-12 21:00:00,33.5375,12.5,0.44,12.5,0.5025,18,0
2023-05-12 22:00:00,21.1,11.53,0.44,11.53,0.929,18,0
2023-05-12 23:00:00,0.97,10.69,0.44,10.69,1.0,18,0
2023-05-13 00:00:00,10.7925,8.63,0.44,8.63,0.7875,18,0
2023-05-13 01:00:00,7.3425,8.01,0.45,8.01,0.785,18,0
2023-05-13 02:00:00,10.7725,7.8,0.45,7.8,0.7875,18,0
2023-05-13 03:00:00,11.2,8.01,0.45,8.01,0.7875,18,0
2023-05-13 04:00:00,10.8275,8.63,0.45,8.63,0.7875,18,0
2023-05-13 05:00:00,5.6275,9.62,0.45,9.62,0.785,18,0
2023-05-13 06:00:00,0.9525,10.9,0.45,10.9,1.0,18,0
2023-05-13 07:00:00,10.685,12.4,0.45,12.4,0.7875,18,0
2023-05-13 08:00:00,11.03,14.0,0.45,14.0,0.785,18,0
2023-05-13 09:00:00,10.6375,15.6,0.45,15.6,0.7875,18,0
2023-05-13 10:00:00,6.1625,17.1,0.45,17.1,0.7775000000000001,18,0
2023-05-13 11:00:00,11.1875,18.38,0.45,18.38,0.785,18,1
2023-05-13 12:00:00,0.95,19.37,0.45,19.37,1.0,18,1
2023-05-13 13:00:00,0.955,19.99,0.45,19.99,1.0,19,1
2023-05-13 14:00:00,0.9625,20.2,0.45,20.2,1.0,19,1
2023-05-13 15:00:00,0.95,19.99,0.45,19.99,1.0,19,1
2023-05-13 16:00:00,10.8875,19.37,0.45,19.37,0.7875,18,1
2023-05-13 17:00:00,11.4375,18.38,0.45,18.38,0.785,18,1
2023-05-13 18:00:00,10.9625,17.1,0.45,17.1,0.7875,18,0
2023-05-13 19:00:00,0.95,15.6,0.45,15.6,1.0,18,0
2023-05-13 20:00:00,0.9475,14.0,0.45,14.0,1.0,18,0
2023-05-13 21:00:00,0.95,12.4,0.45,12.4,1.0,18,0
2023-05-13 22:00:00,0.9625,10.9,0.45,10.9,1.0,18,0
2023-05-13 23:00:00,10.9525,9.62,0.45,9.62,0.7875,18,0
2023-05-14 00:00:00,7.265,8.64,0.45,8.64,0.7875,18,0
2023-05-14 01:00:00,0.97,8.01,0.45,8.01,1.0,18,0
2023-05-14 02:00:00,11.0275,7.8,0.45,7.8,0.7875,18,0
2023-05-14 03:00:00,11.25,8.01,0.45,8.01,0.7875,18,0
2023-05-14 04:00:00,0.95,8.64,0.45,8.64,1.0,18,0
2023-05-14 05:00:00,7.29,9.65,0.45,9.65,0.785,18,0
2023-05-14 06:00:00,0.95,10.95,0.45,10.95,1.0,18,0
2023-05-14 07:00:00,0.94,12.47,0.45,12.47,1.0,18,0
2023-05-14 08:00:00,0.9475,14.1,0.45,14.1,1.0,18,0
2023-05-14 09:00:00,10.3825,15.73,0.45,15.73,0.785,18,0
2023-05-14 10:00:00,10.6875,17.25,0.45,17.25,0.6775,18,0
2023-05-14 11:00:00,26.9,18.55,0.45,18.55,0.14,18,1
2023-05-14 12:00:00,26.9,19.56,0.45,19.56,0.14,18,1
2023-05-14 13:00:00,26.9,20.19,0.45,20.19,0.14,19,1
2023-05-14 14:00:00,26.9,20.4,0.45,20.4,0.14,19,2
2023-05-14 15:00:00,26.9,20.19,0.45,20.19,0.14,19,1
2023-05-14 16:00:00,26.9,19.56,0.45,19.56,0.14,18,1
2023-05-14 17:00:00,26.9,18.55,0.45,18.55,0.14,18,1
2023-05-14 18:00:00,26.9,17.25,0.45,17.25,0.14,18,0
2023-05-14 19:00:00,26.9,15.73,0.45,15.73,0.14,18,0
2023-05-14 20:00:00,26.9,14.1,0.45,14.1,0.14,18,0
2023-05-14 21:00:00,26.9,12.47,0.45,12.47,0.14,18,0
2023-05-14 22:00:00,26.9,10.95,0.45,10.95,0.14,18,0
2023-05-14 23:00:00,26.9,9.65,0.45,9.65,0.14,18,0
2023-05-15 00:00:00,26.9,8.78,0.46,8.78,0.14,18,0
2023-05-15 01:00:00,26.9,8.12,0.45,8.12,0.14,18,0
2023-05-15 02:00:00,26.9,7.9,0.45,7.9,0.14,18,0
2023-05-15 03:00:00,26.9,8.12,0.45,8.12,0.14,18,0
2023-05-15 04:00:00,26.9,8.78,0.44,8.78,0.14,18,0
2023-05-15 05:00:00,26.9,9.82,0.44,9.82,0.14,18,0
2023-05-15 06:00:00,26.9,11.18,0.44,11.18,0.14,18,0
2023-05-15 07:00:00,26.9,12.75,0.44,12.75,0.14,18,0
2023-05-15 08:00:00,26.9,14.45,0.43,14.45,0.14,18,0
2023-05-15 09:00:00,26.9,16.15,0.43,16.15,0.14,18,0
2023-05-15 10:00:00,26.9,17.73,0.43,17.73,0.14,18,0
2023-05-15 11:00:00,26.9,19.08,0.42,19.08,0.14,18,1
2023-05-15 12:00:00,26.9,20.12,0.42,20.12,0.14,19,1
2023-05-15 13:00:00,26.9,20.78,0.42,20.78,0.14,19,2
2023-05-15 14:00:00,26.9,21.0,0.42,21.0,0.14,19,2
2023-05-15 15:00:00,26.9,20.78,0.41,20.78,0.14,19,2
2023-05-15 16:00:00,26.9,20.12,0.41,20.12,0.14,19,1
2023-05-15 17:00:00,26.9,19.08,0.41,19.08,0.14,18,1
2023-05-15 18:00:00,26.9,17.73,0.4,17.73,0.14,18,0
2023-05-15 19:00:00,26.9,16.15,0.4,16.15,0.14,18,0
2023-05-15 20:00:00,26.9,14.45,0.4,14.45,0.14,18,0
2023-05-15 21:00:00,26.9,12.75,0.4,12.75,0.14,18,0
2023-05-15 22:00:00,26.9,11.18,0.39,11.18,0.14,18,0
2023-05-15 23:00:00,26.9,9.82,0.39,9.82,0.14,18,0
2023-05-16 00:00:00,26.9,9.99,0.39,9.99,0.14,18,0
2023-05-16 01:00:00,26.9,9.33,0.38,9.33,0.14,18,0
2023-05-16 02:00:00,26.9,9.1,0.38,9.1,0.14,18,0
2023-05-16 03:00:00,26.9,9.33,0.38,9.33,0.14,18,0
2023-05-16 04:00:00,26.9,9.99,0.38,9.99,0.14,18,0
2023-05-16 05:00:00,26.9,11.05,0.37,11.05,0.14,18,0
2023-05-16 06:00:00,26.9,12.42,0.37,12.42,0.14,18,0
2023-05-16 07:00:00,26.9,14.03,0.37,14.03,0.14,18,0
2023-05-16 08:00:00,26.9,15.75,0.36,15.75,0.14,18,0
2023-05-16 09:00:00,26.9,17.47,0.36,17.47,0.14,18,0
2023-05-16 10:00:00,26.9,19.08,0.36,19.08,0.14,18,1
2023-05-16 11:00:00,26.9,20.45,0.36,20.45,0.14,19,2
2023-05-16 12:00:00,26.9,21.51,0.35,21.51,0.14,19,2
2023-05-16 13:00:00,26.9,22.17,0.35,22.17,0.14,19,2
2023-05-16 14:00:00,26.9,22.4,0.35,22.4,0.14,19,2
2023-05-16 15:00:00,26.9,22.17,0.35,22.17,0.14,19,2
2023-05-16 16:00:00,26.9,21.51,0.34,21.51,0.14,19,2
2023-05-16 17:00:00,26.9,20.45,0.34,20.45,0.14,19,2
2023-05-16 18:00:00,26.9,19.08,0.34,19.08,0.14,18,1
2023-05-16 19:00:00,26.9,17.47,0.33,17.47,0.14,18,0
2023-05-16 20:00:00,26.9,15.75,0.33,15.75,0.14,18,0
2023-05-16 21:00:00,26.9,14.03,0.33,14.03,0.14,18,0
2023-05-16 22:00:00,26.9,12.42,0.33,12.42,0.14,18,0
2023-05-16 23:00:00,26.9,11.05,0.32,11.05,0.14,18,0
2023-05-17 00:00:00,26.9,9.46,0.32,9.46,0.14,18,0
2023-05-17 01:00:00,26.9,8.74,0.32,8.74,0.14,18,0
2023-05-17 02:00:00,26.9,8.5,0.32,8.5,0.14,18,0
2023-05-17 03:00:00,26.9,8.74,0.32,8.74,0.14,18,0
2023-05-17 04:00:00,26.9,9.46,0.33,9.46,0.14,18,0
2023-05-17 05:00:00,26.9,10.59,0.33,10.59,0.14,18,0
2023-05-17 06:00:00,26.9,12.08,0.33,12.08,0.14,18,0
2023-05-17 07:00:00,26.9,13.8,0.33,13.8,0.14,18,0
2023-05-17 08:00:00,26.9,15.65,0.33,15.65,0.14,18,0
2023-05-17 09:00:00,26.9,17.5,0.33,17.5,0.14,18,0
2023-05-17 10:00:00,26.9,19.23,0.33,19.23,0.14,18,1
2023-05-17 11:00:00,34.3,20.71,0.34,20.71,0.105,19,2
2023-05-17 12:00:00,45.75749999999999,21.84,0.34,21.84,0.85925,19,2
2023-05-17 13:00:00,44.71,22.56,0.34,22.56,0.837,19,3
2023-05-17 14:00:00,60.05,22.8,0.34,22.8,0.4255,20,3
2023-05-17 15:00:00,28.175000000000004,22.56,0.34,22.56,0.7135,19,3
2023-05-17 16:00:00,68.7625,21.84,0.34,21.84,0.7909999999999999,19,2
2023-05-17 17:00:00,37.5875,20.71,0.34,20.71,0.503,19,2
2023-05-17 18:00:00,27.1,19.23,0.35,19.23,0.7135,18,1
2023-05-17 19:00:00,21.0375,17.5,0.35,17.5,0.9295,18,0
2023-05-17 20:00:00,10.6625,15.65,0.35,15.65,0.785,18,0
2023-05-17 21:00:00,6.112500000000001,13.8,0.35,13.8,0.7775000000000001,18,0
2023-05-17 22:00:00,11.35,12.08,0.35,12.08,0.785,18,0
2023-05-17 23:00:00,10.72,10.59,0.35,10.59,0.7875,18,0
2023-05-18 00:00:00,0.965,10.31,0.36,10.31,1.0,18,0
2023-05-18 01:00:00,0.9525,9.71,0.36,9.71,1.0,18,0
2023-05-18 02:00:00,0.95,9.5,0.36,9.5,1.0,18,0
2023-05-18 03:00:00,0.95,9.71,0.36,9.71,1.0,18,0
2023-05-18 04:00:00,11.2375,10.31,0.36,10.31,0.785,18,0
2023-05-18 05:00:00,0.95,11.27,0.36,11.27,1.0,18,0
2023-05-18 06:00:00,23.3625,12.53,0.36,12.53,0.35,18,0
2023-05-18 07:00:00,16.9175,13.98,0.36,13.98,0.5675,18,0
2023-05-18 08:00:00,10.5875,15.55,0.36,15.55,0.785,18,0
2023-05-18 09:00:00,11.025,17.12,0.36,17.12,0.785,18,0
2023-05-18 10:00:00,0.9237837837837838,18.58,0.36,18.58,0.9932432432432432,18,1
2023-05-18 11:00:00,0.913837837837838,19.83,0.36,19.83,0.9824324324324324,19,1
2023-05-18 12:00:00,0.903891891891892,20.79,0.36,20.79,0.9716216216216216,19,2
2023-05-18 13:00:00,0.893945945945946,21.39,0.36,21.39,0.9608108108108108,19,2
2023-05-18 14:00:00,0.884,21.6,0.36,21.6,0.95,19,2
2023-05-18 15:00:00,0.8740540540540541,21.39,0.36,21.39,0.9391891891891893,19,2
2023-05-18 16:00:00,0.8641081081081081,20.79,0.36,20.79,0.9283783783783784,19,2
2023-05-18 17:00:00,0.8541621621621622,19.83,0.36,19.83,0.9175675675675676,19,1
2023-05-18 18:00:00,0.8442162162162162,18.58,0.36,18.58,0.9067567567567568,18,1
2023-05-18 19:00:00,0.8342702702702703,17.12,0.36,17.12,0.8959459459459459,18,0
2023-05-18 20:00:00,0.8243243243243243,15.55,0.36,15.55,0.8851351351351351,18,0
2023-05-18 21:00:00,0.8143783783783785,13.98,0.36,13.98,0.8743243243243243,18,0
2023-05-18 22:00:00,0.8044324324324325,12.53,0.37,12.53,0.8635135135135135,18,0
2023-05-18 23:00:00,0.7944864864864865,11.27,0.37,11.27,0.8527027027027027,18,0
2023-05-19 00:00:00,0.7845405405405406,9.9,0.37,9.9,0.8418918918918918,18,0
2023-05-19 01:00:00,0.7745945945945946,9.3,0.37,9.3,0.831081081081081,18,0
2023-05-19 02:00:00,0.7646486486486487,9.1,0.37,9.1,0.8202702702702702,18,0
2023-05-19 03:00:00,0.7547027027027027,9.3,0.37,9.3,0.8094594594594594,18,0
2023-05-19 04:00:00,0.7447567567567568,9.9,0.37,9.9,0.7986486486486486,18,0
2023-05-19 05:00:00,0.7348108108108108,10.84,0.37,10.84,0.7878378378378378,18,0
2023-05-19 06:00:00,0.7248648648648649,12.08,0.37,12.08,0.777027027027027,18,0
2023-05-19 07:00:00,0.7149189189189189,13.51,0.37,13.51,0.7662162162162162,18,0
2023-05-19 08:00:00,0.704972972972973,15.05,0.38,15.05,0.7554054054054054,18,0
2023-05-19 09:00:00,0.695027027027027,16.59,0.38,16.59,0.7445945945945945,18,0
2023-05-19 10:00:00,0.6850810810810811,18.02,0.38,18.02,0.7337837837837837,18,1
2023-05-19 11:00:00,0.6751351351351351,19.26,0.38,19.26,0.7229729729729729,18,1
