Time,optimized_Total Cost,actual_energy_cost (Hour),actual_Production Energy,optimized_Production Energy,actual_Chiller Energy,optimized_Chiller Energy,actual_UTA Energy,optimized_UTA Energy,actual_Compressor Energy,optimized_Compressor Energy,actual_Office Energy,optimized_Office Energy,actual_Data Center Energy,optimized_Data Center Energy,actual_Technological Centers Energy,optimized_Technological Centers Energy,actual_power_transport_vehicles,optimized_Power Transport Vehicles,actual_set_point,optimized_Set Point,actual_num_active_chiller,optimized_Number of Active Chillers,actual_standby_power_down,optimized_Standby Power Down,actual_active_printers,optimized_Active Printers,actual_active_coffee_machines,optimized_Active Coffee Machines,actual_server,optimized_Number of Servers,actual_network_switch_poe,optimized_Number of Network Switches (PoE),actual_network_switch_non_poe,optimized_Number of Network Switches (Non-PoE),actual_hdd,optimized_Number of HDDs,actual_ssd,optimized_Number of SSDs,actual_production_schedule,actual_maintenance_status,actual_volume_production_waste,actual_number_of_workers,actual_heat_index,efficiency_adjusted_power,actual_operational_presence,actual_fabric_in_chamber,actual_testing_schedule,actual_workload,actual_lightbulbs_active,actual_active_wall_plugs,actual_active_computers,actual_sum_of_kWh,actual_price_mWh
2023-06-26 16:00:00,403.59212176286053,50.22277837499999,396.25,48.2814874224864,148.75,26.049511084325,52.95,25.5123047075925,63.849999999999994,49.17829209545868,7.8,2.4372107244732,0.2625,0.4225622146,31.475,31.45878875747253,162.3568869852075,-0.0,25,25.0,10,0.0,4.773060501860785,0.0,0.4456451067682841,0.0,0.1545943181035919,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,96.0,112.30129085475347,46.420656375471495,129.0,38.57,0.3105909635256162,4.4337530069293125,10.907926256546816,26.03443799095718,20.845110496607717,2.051646351402568,3.8378924797046863,2.490037248918121,701.3375,71.61
2023-06-26 17:00:00,403.59212176286053,53.415029999999994,333.5,31.2187135520552,129.625,22.3843561175529,53.25,23.0848491261465,60.375,47.99140333021103,13.3,3.53978977051811,0.255,0.4225622146,30.799999999999997,29.047373525265044,195.06951594643596,-0.0,24,25.0,9,0.0,3.6037134985284167,0.0,0.2238113616437751,0.0,0.1996261147740605,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,76.0,56.98274399727733,12.01807619819454,18.0,36.31,0.3105749558605415,6.464702571862371,10.078425560426789,15.04493989386531,6.259182133628443,5.331466177941083,5.5582583572557125,2.0871041962743195,621.105,86.0
2023-06-26 18:00:00,403.59212176286053,61.4090025,333.5,123.050243109078,151.925,18.150551864353,53.25,35.2520450795142,55.025,43.3692508773573,10.2175,7.52258112935745,0.265,0.4225622146,28.9,30.80458095920689,147.6828516711203,-0.0,23,25.0,8,0.0,3.849062625831015,0.0,0.2912090686173452,0.0,0.151425646736963,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,44.0,86.01150884699693,24.297021156648142,37.0,33.7,0.3105731888268256,4.885147096018515,5.831501074521423,22.78594385379054,12.807952778137032,3.1221339112467135,2.0261484787474524,2.5188424726539447,633.0825,97.0
2023-06-26 19:00:00,403.59212176286053,72.920912025,356.75,45.9215240278424,159.75,13.8841144623943,51.825,30.6587375917808,58.55,50.177238889770926,9.29,4.97989592691532,0.2575,0.4225622146,28.975,28.798060227702965,159.57540163848333,-0.0,22,25.0,6,0.0,4.863217591840353,0.0,0.4007784767665506,0.0,0.1946610489494844,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,79.0,89.09666290928152,35.49042249983982,130.0,31.07,0.3105784285077147,4.814236530869225,9.542437307658068,21.73933601415419,16.908451238260362,2.8909086343921557,3.8044006318428454,2.261548027789125,665.3975,109.59
2023-06-26 20:00:00,403.59212176286053,70.09365,323.75,126.261792586443,133.425,10.1531518915052,52.2,36.8504732146334,63.675,50.942243420376585,4.1725,4.86572537089291,0.2625,0.4225622146,32.025,28.120723006674517,210.5539434305606,-0.0,21,25.0,5,0.0,4.94513260928418,0.0,0.0,0.0,0.095235872645739,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,75.0,57.155277503192785,15.962927070837836,123.0,28.77,0.3105800140153031,7.027791904827984,10.080201130887342,15.278715829421934,8.550869599684038,3.127030978776851,2.012858631249163,0.3455710148448279,609.51,115.0
2023-06-26 21:00:00,403.59212176286053,65.89855057500002,290.0,117.299863401488,77.9975,7.39550839254124,53.175,33.7313471671065,62.35,47.25850640678429,5.3475,4.25735056985925,0.2575,0.4225622146,35.0,28.798559588506464,84.65728960968971,-0.0,21,25.0,5,0.0,4.793931413597362,0.0,0.0858677359160473,0.0,0.1057319615181697,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,58.0,78.45206934407786,21.624004074357615,94.0,27.07,0.3105811927501534,3.410698539714322,8.96294837862027,23.27570736931942,13.887957717222722,0.4672850941677555,1.7821220543224487,1.615291638771403,524.1275,125.73
2023-06-26 22:00:00,403.59212176286053,42.62925799999999,122.75,36.9779555611623,103.75,4.73520695304936,53.425,26.5093007660426,14.4,40.290499237252064,3.9225,2.93141496948445,0.2525,0.4225622146,31.549999999999997,28.72211441597857,77.49553108659956,-0.0,20,25.0,4,0.0,5.497582034542077,0.0,0.2120751922149224,0.0,0.1141006995111853,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,26.0,34.268501539867756,14.322244222784065,90.0,25.43,0.3105816452388704,5.6290852739238835,9.54353786075014,21.32187069478033,19.82213386963376,1.8247615540358104,1.5022973261614607,1.0536840325885168,330.04999999999995,129.16
2023-06-26 23:00:00,403.59212176286053,35.93944415,109.25,23.9814441269358,101.075,2.15599682101442,44.05,31.6763210088343,14.325,50.48794255505649,1.76,4.5140294009951,0.2675,0.4225622146,32.15,28.97335579324381,97.627011975029,-0.0,20,25.0,3,0.0,2.7620449731892895,0.0,0.0757682550651083,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,27.0,52.20339145642687,11.26322850451199,0.0,23.84,0.3105807867251788,5.648608622639397,8.349864936456708,23.498403948934214,15.584554762960115,1.8810513240262827,0.9097634405421696,1.375252223312401,302.8775,118.66
2023-06-27 00:00:00,403.5951665090787,27.964151249999997,111.5,70.6234895663295,53.275000000000006,1.84567531390699,34.425,17.7938859969159,13.825,51.03661056326351,1.6925,0.868765152508063,0.27,0.4225622146,30.7,31.68515318682094,38.94421853692135,-0.0,20,23.0,3,0.0,3.4175654538221054,0.0,0.1252078823158969,0.0,0.050133667038206,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,36.0,27.24565943605826,14.442397312801477,59.0,23.34,0.1631563418774444,2.7891176501635977,7.757150348595448,13.229417312013748,13.666520029225664,0.243862144923068,1.5047320717635595,0.4430499476134234,245.6875,113.82
2023-06-27 01:00:00,403.5951665090787,22.4482625,108.25,57.2908872744129,43.84,0.677610226027113,34.5,21.7676403106857,15.65,49.80115460808744,3.17,3.4256192144957,0.2625,0.4225622146,30.625,31.484510274390427,73.05966596372399,-0.0,19,23.0,3,0.0,3.368746159274464,0.0,0.2186288931902426,0.0,0.0765848858179616,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,22.00722120620034,15.18684292998604,54.0,22.71,0.1814093832187696,3.9803906240325944,3.091759699430027,12.048866022620604,14.2799232636264,1.6502949529965607,0.0,0.5749154086841465,236.2975,95.0
2023-06-27 02:00:00,403.5951665090787,20.58539385,99.025,25.201874315481,44.224999999999994,2.70345600858494,34.55,12.0412517197885,13.325,16.036794245223735,5.3375,1.71466536741712,0.2675,0.4225622146,28.075000000000003,27.090678709246507,13.781773162275478,-0.0,19,22.0,3,0.0,2.1673434588514047,0.0,0.0389592942361785,0.0,0.0546737965031862,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,18.0,13.899741120528246,0.0,0.0,22.5,0.1752130084369517,2.1432631803105786,5.761931277763669,10.442080598413115,5.773812442167479,0.8035671142331685,1.869366184175747,0.7882368596435357,224.805,91.57
2023-06-27 03:00:00,403.5951665090787,20.327665300000003,113.25,43.0725287400717,22.535,0.984254856657806,44.2,14.1444506730633,15.075,12.952894186374712,3.59,3.29727979892778,0.27,0.4225622146,29.25,23.340097290399704,28.85217660459518,-0.0,19,23.0,3,0.0,3.393291142260053,0.0,0.0054611876607551,0.0,0.0389016963220521,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,47.0,0.0,2.727175142309136,0.0,22.71,0.1897855503905364,3.3114584682951542,11.01305392384047,9.01934237004533,10.853370401799468,0.5191566862485443,3.0688295244842436,0.0,228.17,89.09
2023-06-27 04:00:00,403.5951665090787,24.9122692,103.6,65.0842441381735,83.65,2.37210308728228,53.925,31.5599085844946,14.3,12.511224821099756,3.8,4.86572537089291,0.27,0.4225622146,28.925,23.25203698634721,56.789167153918115,-0.0,20,23.0,3,0.0,5.571012786408605,0.0,0.2921659598853951,0.0,0.1131816014077389,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,44.0,17.84667386497715,17.020290089462648,86.0,23.34,0.1795057564174327,5.262849726766766,12.589089238034177,18.23862298387189,22.55699800092473,1.4534753203721429,3.053504869614639,0.5873101100512235,288.46999999999997,86.36
2023-06-27 05:00:00,403.5951665090787,36.129223624999995,204.75,68.4138528736004,73.025,2.29854510235322,53.825,33.774719880829,31.325,15.89180097725094,3.87,2.80307555391652,0.2525,0.4225622146,31.95,22.62567410560225,113.36748054266268,-0.0,20,24.0,3,0.0,3.730245981881584,0.0,0.3986547138632325,0.0,0.0156641035310441,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,57.0,40.566764260789334,33.785096894856345,0.0,24.35,0.1760812629585166,5.667404303142251,11.43954911561488,18.371756943091135,25.572671484137363,1.8107414961245312,2.4688117463225323,0.6242245462794995,398.99749999999995,90.55
2023-06-27 06:00:00,403.5951665090787,68.87020275,417.75,61.8957431133672,64.25,3.17809424479472,54.325,38.6113547638628,60.75,13.972329154210938,4.7075,3.41145035495019,0.2675,0.4225622146,30.425,20.534085881586705,216.0516761582136,-0.0,20,25.0,4,0.0,7.377837103389651,0.0,0.1040087359426067,0.0,0.2268871667913163,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,99.0,95.14266313137462,38.350334830039955,322.0,25.65,0.1769200647789136,6.0350025458752645,10.90178143484939,20.704496864105813,15.786631938427224,2.324187849210066,2.463465242425796,1.0829465607057505,632.475,108.89
2023-06-27 07:00:00,403.5951665090787,70.46140499999998,352.5,81.4308701273005,99.825,6.99290053477102,54.9,30.1324560274069,64.4,15.275333273135365,5.235,1.71466536741712,0.265,0.4225622146,31.35,19.45978648299791,201.0189886125516,-0.0,21,25.0,5,0.0,5.521840298313734,0.0,0.295850223549705,0.0,0.1343703137868009,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,102.0,55.61851883894642,40.42432470681888,157.0,26.99,0.1766299974177052,6.535707284361474,13.24142689164814,14.171902346158062,20.899937166075752,2.8472935838914273,3.8849509119223127,0.2758804051585705,608.4749999999999,115.8
2023-06-27 08:00:00,403.5951665090787,75.1002499,363.75,71.6996569354341,125.25,11.0392034326929,54.825,36.9306599454728,67.6,14.055702428312536,8.075,3.89148574041592,0.265,0.4225622146,31.525,18.479908176360883,156.81939800316985,-0.0,21,25.0,5,0.0,4.901957626258322,0.0,0.5113919297375711,0.0,0.157878107881083,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,108.0,75.83621421210948,45.76382038981055,115.0,28.41,0.1768365877811086,4.891847878351196,13.754284877026087,18.881128902877993,23.06550932088109,2.368723399161146,5.305458315286918,1.4847893524157547,651.29,115.31
2023-06-27 09:00:00,403.5951665090787,60.832051125000014,374.75,43.5111056272405,129.25,16.0876414580248,54.7,27.0943903684822,62.45,15.595852336152715,10.2875,3.41145035495019,0.265,0.4225622146,29.875,21.529681527844534,199.4546408647846,-0.0,22,25.0,6,0.0,4.695835001675461,0.0,0.5447706481230004,0.0,0.1914640298649136,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,80.0,90.46691498513522,42.69323918132138,104.0,30.2,0.1779076129491784,6.141599091219626,9.63781469600037,22.096954912276612,20.74217181294529,4.058003543321161,3.9732048389159993,2.368539361765346,661.5775000000001,91.95
2023-06-27 10:00:00,403.5951665090787,53.8596,332.5,49.1443872291641,117.0075,21.7970793577515,54.6,31.1795039323762,53.775000000000006,44.32410335264113,9.645,4.86572537089291,0.2625,0.4225622146,30.65,24.002193265255737,134.92736124674389,-0.0,23,25.0,7,0.0,5.727143154001517,0.0,0.4470967597907289,0.0,0.2348349653356898,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,58.0,82.73089840749692,34.433379346897226,168.0,32.21,0.1776886141718513,4.596636811910417,7.939018424142493,22.457805323408333,18.760701399754343,2.6164692108783782,2.806228134566408,2.2938502246030272,598.44,90.0
2023-06-27 11:00:00,403.5951665090787,56.163580149999994,351.5,95.7011620345164,128.0025,27.3942023020621,54.075,35.6235142701001,66.25,46.43427313970196,7.0625,3.89148574041592,0.265,0.4225622146,30.85,28.131841001797827,180.55618912930743,-0.0,23,25.0,8,0.0,4.480102300153996,0.0,0.2654877811119407,0.0,0.1185773374388193,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,73.0,48.849497248769794,33.5684874870474,84.0,34.18,0.177584999555207,5.793543143338608,9.24231902825169,12.12654662245205,17.003207349205386,2.853075096949091,2.5308993413656107,0.404723042798107,638.005,88.03
2023-06-27 12:00:00,403.5951665090787,54.862138175,323.25,40.8413266398176,165.25,32.217763547509,53.349999999999994,25.6674033932301,64.675,42.26893088034827,10.04,2.30887130890527,0.2625,0.4225622146,31.125,29.28925200911999,147.38186917574012,-0.0,24,25.0,9,0.0,4.4555543887551075,0.0,0.7683772647445939,0.0,0.1801492909079009,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,117.0,81.1747017498857,50.178820345785226,78.0,35.88,0.1775800022931298,5.033359444618352,15.845132321076443,22.129109021677575,27.244559406126843,3.18200316797466,7.3677678609384625,2.3895424883473853,647.9525,84.67
2023-06-27 13:00:00,403.5951665090787,59.38791667499999,348.25,72.8429128365064,191.25,35.4396684290881,53.3,35.4155979993491,63.925,43.18913338399805,5.91,5.95413555739231,0.2575,0.4225622146,33.25,29.495489006363297,165.44457302031796,-0.0,24,25.0,9,0.0,6.27393608120615,0.0,0.3075263281378511,0.0,0.1962550098510045,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,52.0,72.33850920710775,38.74012676341737,223.0,37.01,0.1774776895816086,5.267025713504357,6.503982927394478,18.299095573203765,19.67022739179763,2.1361100749263437,0.6632372323607729,1.0479053018107911,696.1424999999999,85.31
2023-06-27 14:00:00,403.5951665090787,54.2611405,309.5,86.1375482815298,177.0,36.5491748262904,53.525000000000006,35.2831678420607,59.725,35.80689057876219,7.8375,4.38568998542718,0.2625,0.4225622146,32.474999999999994,30.888603529290947,147.85807464860875,-0.0,24,25.0,9,0.0,4.37014159310381,0.0,0.443106568085698,0.0,0.1307755718258129,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,61.0,64.8012560514955,36.70527484111646,66.0,37.4,0.1774628742070165,5.265208461991283,8.742322896879656,18.626758841882765,20.92257047674608,2.696588251338587,2.623881249391044,1.4665541785852343,640.325,84.74
2023-06-27 15:00:00,403.5951665090787,48.622496,326.75,84.5948528914709,103.875,35.4346710458985,54.175,32.1009454566807,60.5,44.94834185750408,6.7875,3.77731518439351,0.2675,0.4225622146,32.05,31.74854943677504,94.54443922571627,-0.0,24,25.0,9,0.0,5.036578860943206,0.0,0.3820534993731644,0.0,0.1426565082082238,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,50.0,35.875064211987755,38.103797985514504,117.0,37.01,0.1775095828066715,3.2957925026399986,6.975612719890359,10.143928570327892,20.89927037273889,0.7325136753899739,1.183734907150738,0.0764546398731926,584.405,83.2
2023-06-27 16:00:00,403.5951665090787,53.88905274999999,348.75,84.1365290815143,101.925,32.2274792330424,53.075,30.3271806217904,62.175,55.05198261405957,6.485,2.19470075288286,0.27,0.4225622146,32.475,29.230048973264612,118.56892065339076,-0.0,24,25.0,9,0.0,4.040782948928599,0.0,0.213518037447976,0.0,0.088226356856095,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,78.0,98.54985564797516,31.9800060522974,57.0,35.88,0.1775098733118136,3.6768731660148486,9.851517775506014,25.178264749734005,15.95430647149924,1.0324381636023294,2.7278575431385175,2.1051379243462462,605.155,89.05
2023-06-27 17:00:00,403.5951665090787,62.920280000000005,326.75,117.980818509154,169.25,27.4018574217327,53.425,40.0626707178892,59.625,44.35642272831599,11.7075,4.86572537089291,0.2675,0.4225622146,31.675,27.110030467031493,145.7618327141763,-0.0,23,25.0,8,0.0,5.091695384769482,0.0,0.5903303633466679,0.0,0.2473759958640309,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,53.0,73.99477803499475,36.052555054769954,126.0,34.18,0.1775162591561852,4.9351963470992954,7.259927756773811,20.037815169172273,19.533903722384313,3.5971493312159377,3.3782078067496233,2.436097691754999,652.7,96.4
2023-06-27 18:00:00,403.5951665090787,59.4398168,291.75,44.8339902775618,120.45,21.8105107858765,53.5,30.9227053663462,52.55,44.41069040678526,8.65,6.08247497296024,0.265,0.4225622146,27.725,27.976665291076813,76.78337433565576,-0.0,23,25.0,7,0.0,5.420053602237431,0.0,0.3875893911380276,0.0,0.2037900410603915,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,62.0,40.7289669646048,29.43361652213694,139.0,32.21,0.177520365267142,3.152160088156208,9.461376289927518,13.231914965098678,18.068785919677097,1.2243748579056375,3.340539699928242,0.8998727078664795,554.89,107.12
2023-06-27 19:00:00,403.5951665090787,72.34807775,355.75,13.4371744467207,111.725,16.1063973550049,55.05,21.4888529927387,65.95,46.17104238561881,6.4375,3.41145035495019,0.27,0.4225622146,30.125,29.762030343874564,180.28567807415865,-0.0,22,25.0,6,0.0,6.6625427276450075,0.0,0.2749073285315203,0.0,0.219207258832086,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,48.0,83.30269611282998,36.28622931077486,243.0,30.2,0.1775141618429339,5.810858321652945,6.059104116868859,21.41939517347862,18.557998509137217,2.6078676414559716,0.4617944629328936,1.4900454134338714,625.3075,115.7
2023-06-27 20:00:00,403.5951665090787,70.12628525,310.75,49.9824397662162,111.9925,11.0262181635629,53.650000000000006,25.5890351723251,64.4,46.04239074591845,7.34,1.82883592343954,0.27,0.4225622146,30.675,28.315879131728575,161.84536894497612,-0.0,21,25.0,5,0.0,3.915658798855977,0.0,0.4085948493984041,0.0,0.0957053060858275,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,77.0,73.01652159087129,36.301866046723696,31.0,28.41,0.177511819686691,5.724563655116727,10.94125670782647,20.78994451870244,20.679867319389395,2.9115362008766157,3.603455111292775,1.653821041221713,579.0775,121.1
2023-06-27 21:00:00,403.5951665090787,72.67649399999999,295.0,42.2167397786849,126.125,6.99604540544128,53.6,13.5191488254247,59.625,52.644246380258,5.1475,3.89148574041592,0.2675,0.4225622146,29.8,29.714259096370743,138.63607728502367,-0.0,21,25.0,5,0.0,3.400610644189636,0.0,0.1329254081765919,0.0,0.0244296767934036,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,83.0,82.74864264333982,25.337917875407435,0.0,26.99,0.1775124676487759,5.175655401362639,12.141660209905648,24.28411600567135,15.731367500998031,1.8109137437490064,3.381798416140905,1.6910069105062582,569.5649999999999,127.6
2023-06-27 22:00:00,403.5951665090787,38.84426130000001,150.5,86.2116635095018,60.48,3.19292467772017,53.825,32.9621602266032,13.6,36.70669520802307,3.6325,3.28311093938226,0.2675,0.4225622146,28.3,29.68881311541748,32.08650363472959,-0.0,20,25.0,4,0.0,4.602047026249632,0.0,0.0183873492505354,0.0,0.0580068218193869,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,27.0,28.214930469370454,7.394217848338705,29.0,25.65,0.1775120002965899,3.7477036172737384,8.969788015936404,18.236595442963132,14.65619683691165,0.1787437370055919,1.0364823188011392,0.5584501621769222,310.605,125.06
2023-06-27 23:00:00,403.5951665090787,34.1763048,152.0,0.0,56.34,2.34149773737667,44.075,15.6787135709612,12.825,45.24199774365839,1.9325,1.23462998195139,0.27,0.4225622146,26.775,27.423867372782276,107.77971401758384,10.519338011758,20,24.0,3,0.0,3.369769772317081,0.0,0.1641783557105741,0.0,0.0052000335252883,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,31.0,33.36771395984299,20.36432441592275,3.0,24.35,0.1775125924843855,5.367022701871681,7.703507511854928,15.99551932776701,17.958435293634345,1.70205602535862,0.626278215507217,0.3928078779153456,294.2175,116.16
2023-06-28 00:00:00,407.2872944575818,29.250563625,161.25,14.6509976131746,59.7625,4.36778249997237,34.575,14.5632049415306,12.725,38.30872644200288,2.3725,1.71466536741712,0.2675,0.4225622146,27.675,28.243320780293217,131.5311663531228,-0.0,20,25.0,3,0.0,3.1120970591392587,0.0,0.0464714295753293,0.0,0.0464614037501589,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,33.0,25.5653065772174,13.616632345677983,52.0,23.34,0.5987701980784536,5.164754737411709,5.928273733924079,9.938945189821776,10.383734020258723,2.3683129377851166,0.7715683759724805,0.1261887795984187,298.62749999999994,97.95
2023-06-28 01:00:00,407.2872944575818,22.89869775,155.5,38.355032832525,17.6525,3.85401735621475,34.55,14.4893814157936,14.5,45.01365114521239,2.765,2.32304016845079,0.27,0.4225622146,27.675,29.20746570238631,72.31623495438357,-0.0,19,25.0,3,0.0,3.647271003386272,0.0,0.0912228553134319,0.0,0.0833073606170151,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,37.0,42.92119427539325,14.388364630675566,90.0,22.71,0.6013607316300089,3.2723595049674574,6.612386705493017,14.892925166056886,11.121067828978989,0.9494355477416758,1.3013883033983835,0.8765201955419084,252.9125,90.54
2023-06-28 02:00:00,407.2872944575818,22.094519999999996,150.75,36.0776943219683,21.442500000000003,3.69746335991242,34.575,14.3010741397783,12.8,13.497528320074132,5.1274999999999995,1.82883592343954,0.265,0.4225622146,29.0,25.279313698734544,81.1457556766812,-0.0,19,25.0,3,0.0,5.392567173516892,0.0,0.0,0.0,0.2245274319739189,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,32.0,21.16249203644631,1.9914494357110664,219.0,22.5,0.6043275324115417,3.638079476144588,6.1787490214538465,9.376215024073208,4.79499018006676,1.9539867278658736,2.0086647318976154,0.6007411772740893,253.96,87.0
2023-06-28 03:00:00,407.2872944575818,25.7254374,153.5,19.920393785817,57.4,4.00837257668462,44.175,15.4190201555672,13.275,12.189579454491886,2.6399999999999997,3.53978977051811,0.2625,0.4225622146,27.325,22.54093399931744,73.08272732947083,-0.0,19,25.0,3,0.0,3.5444440864361937,0.0,0.2615864977399899,0.0,0.0282479195667177,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,45.0,20.120426086591312,23.980762787722135,16.0,22.71,0.6270228258878574,4.197668098486681,9.528092792242663,12.41175570644163,19.836048903469084,0.9563592441626304,1.8873570215881772,0.0441888160539233,298.5775,86.16
2023-06-28 04:00:00,407.2872944575818,26.2673838,168.0,21.4860503016085,41.877500000000005,4.56478942372331,53.8,25.8005592941024,13.925,12.539892849845728,1.5225,2.45137958401871,0.2675,0.4225622146,25.475,22.216632059251815,89.27352108481115,-0.0,20,25.0,3,0.0,2.656172522306854,0.0,0.1466193914372189,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,55.0,35.66425964072478,22.270732943079494,0.0,23.34,0.6373108298947082,5.396945398858591,12.199230686621476,19.195114688319485,21.562369687101945,0.888139527690483,1.9440851642190344,0.267639524638003,304.8675,86.16
2023-06-28 05:00:00,407.2872944575818,42.391694699999995,273.5,13.0758789264436,81.9,5.29134649543321,53.725,25.6881084055616,29.975,14.808586426494683,2.345,1.82883592343954,0.265,0.4225622146,27.9,21.94125552701786,115.84555171168846,-0.0,20,25.0,3,0.0,4.621815299836487,0.0,0.2124576214082745,0.0,0.033896595083055,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,48.0,41.32820063568274,35.16859449245881,72.0,24.33,0.6220056575228332,4.740233192717793,8.091441453704011,14.53571271216144,22.271442938624073,0.6066058173296088,0.0559046232901896,0.0,469.61,90.27
2023-06-28 06:00:00,407.2872944575818,53.144969499999995,355.5,43.0388655780112,59.295,6.3406311373856,53.7,31.3902624901756,61.875,12.77905302713616,5.515,1.71466536741712,0.2675,0.4225622146,30.424999999999997,19.83441105683203,154.20324747717498,-0.0,20,25.0,4,0.0,5.208058193895617,0.0,0.3271413552067205,0.0,0.128869452476268,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,73.0,101.65205561433304,41.71498582110535,143.0,25.62,0.6241474892123883,4.822966289328518,9.096404072796048,25.83864699084622,20.97942459828026,1.6271214827574274,1.869924244981926,1.97001755616724,566.5775,93.8
2023-06-28 07:00:00,407.2872944575818,62.30410024999999,343.5,70.0915661636146,55.025,7.38103903622972,53.7,37.734989382158,65.6,14.137297851026789,6.4625,2.08551475457539,0.2625,0.4225622146,28.625,20.457037930466836,177.17152801492097,-0.0,21,25.0,5,0.0,3.8878997891119065,0.0,0.1174189956720634,0.0,0.0764692138048373,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,89.0,103.90900091612812,26.130322847323015,40.0,26.91,0.6219343938459436,5.7632481296696865,11.51829995619413,27.139189027656784,13.366294301928225,2.6759446976018584,3.560196520423497,2.3354862616912246,553.175,112.63
2023-06-28 08:00:00,407.2872944575818,73.270608,372.75,43.322923911603,79.8625,8.42791942814634,53.675,26.3094379566573,66.25,14.26549291870906,8.3775,1.3488005379738,0.265,0.4225622146,28.9,20.128245625097335,233.14165062108535,-0.0,21,25.0,5,0.0,5.088951561915069,0.0,0.4484263654511264,0.0,0.1796234545451657,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,60.0,74.58261160076884,42.41072367614167,140.0,28.2,0.6204614412918039,7.200893270896893,6.867200121882839,17.606716094314546,20.337072294718418,4.4213395083877725,1.8097024961569168,1.4290660063465113,610.0799999999999,120.1
2023-06-28 09:00:00,407.2872944575818,62.99937,371.25,124.893180087806,54.74250000000001,9.7868808697441,53.7,40.5961230561899,59.45,14.380341019683,12.515,5.34576075635865,0.27,0.4225622146,31.4,21.507553382649306,120.11576689807885,-0.0,22,25.0,6,0.0,4.995012064517227,0.0,0.541480076296688,0.0,0.2569092425539274,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,51.0,60.260026866708024,35.960974714945635,132.0,29.88,0.6219465799907532,3.4574592947705822,5.773618494653501,13.883742090460622,16.993588107309485,2.6178809722023297,2.869273935758703,1.7509413459480228,583.3275,108.0
2023-06-28 10:00:00,407.2872944575818,62.409917525,361.0,68.8774525477883,102.675,11.3128828627136,53.75,33.9143961204204,54.575,41.90440900596281,12.4575,5.95413555739231,0.265,0.4225622146,27.8,24.28211910809943,154.5275468652909,-0.0,22,25.0,7,0.0,5.121905113514975,0.0,0.4908617484205907,0.0,0.262370977226789,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,82.0,83.86984128222088,32.18905206009343,138.0,31.77,0.6227874315937098,4.758240885113089,10.17673864482907,20.794581633672472,15.596785057130068,3.654481806112591,5.225676448175492,2.672552724658686,612.5225,101.89
